ndata87,cdata94,bdata47,cdata21,cdata98,ndata27,bdata86,cdata15,bdata14,cdata1,cdata61,cdata88,cdata19,cdata59,bdata60,ndata70,bdata16,cdata73,bdata38,cdata11,bdata24,ndata22,bdata50,cdata68,bdata90,bdata15,bdata31,ndata12,bdata64,ndata36,bdata10,ndata50,bdata4,cdata6,cdata76,bdata32,ndata33,cdata92,cdata71,bdata26,cdata20,cdata43,ndata81,bdata92,bdata81,bdata73,cdata33,ndata41,ndata31,ndata3,ndata9,bdata75,bdata70,bdata82,cdata82,bdata28,ndata76,bdata33,cdata52,cdata55,bdata61,bdata17,cdata96,ndata94,bdata43,cdata25,ndata4,cdata2,cdata77,bdata88,ndata47,cdata67,bdata37,cdata54,ndata61,ndata44,ndata29,bdata58,cdata28,cdata5,cdata38,cdata100,bdata80,ndata90,cdata66,bdata27,ndata93,cdata72,cdata41,bdata94,ndata51,bdata42,ndata86,ndata48,cdata22,ndata88,bdata1,ndata96,ndata77,bdata25,cdata74,cdata90,ndata2,cdata47,ndata15,cdata48,ndata35,ndata63,cdata37,bdata53,ndata68,ndata11,bdata48,ndata40,cdata57,cdata40,cdata85,bdata3,bdata9,ndata73,ndata71,cdata30,cdata16,bdata45,bdata21,cdata99,cdata50,cdata63,ndata66,bdata78,ndata5,cdata84,ndata34,bdata68,cdata17,ndata14,ndata83,cdata58,ndata98,bdata83,cdata29,bdata97,ndata6,bdata5,cdata81,bdata62,ndata60,cdata53,ndata10,ndata80,bdata89,bdata2,bdata66,cdata69,cdata97,ndata17,cdata32,ndata49,bdata35,bdata79,cdata45,cdata31,bdata98,ndata62,ndata99,cdata75,ndata38,bdata8,bdata54,bdata85,ndata18,ndata21,ndata13,bdata95,ndata39,bdata39,cdata18,bdata69,ndata55,bdata100,cdata36,ndata100,bdata87,ndata56,cdata23,ndata1,bdata22,bdata44,bdata11,bdata20,ndata97,bdata59,ndata32,bdata55,cdata78,cdata83,bdata18,ndata45,cdata62,cdata42,bdata76,ndata52,ndata78,ndata75,ndata26,bdata51,cdata3,ndata92,bdata52,cdata27,bdata67,ndata28,ndata58,bdata63,cdata26,bdata30,cdata14,ndata30,ndata46,ndata59,bdata84,cdata87,cdata44,bdata29,cdata86,ndata64,ndata19,ndata84,cdata79,cdata46,ndata42,bdata49,cdata35,ndata37,ndata53,cdata49,bdata40,ndata74,bdata72,ndata24,bdata12,bdata93,cdata12,cdata56,cdata13,ndata79,bdata77,cdata93,cdata80,cdata34,cdata4,bdata13,cdata9,bdata34,ndata95,cdata60,ndata65,ndata85,ndata67,ndata69,bdata6,ndata89,cdata39,bdata65,ndata82,cdata8,cdata64,bdata56,ndata25,ndata91,cdata91,bdata19,ndata57,cdata65,bdata91,bdata7,cdata24,bdata71,bdata57,ndata72,cdata7,cdata95,bdata41,bdata99,cdata51,bdata36,bdata96,bdata74,cdata89,ndata20,ndata7,bdata23,cdata10,ndata23,bdata46,cdata70,ndata43,ndata16,ndata8,ndata54
0.303385980974931,one,1,one,six,0.531055208907223,0,three,1,three,three,one,two,five,0,0.458541548684692,1,four,1,one,0,0.154490861775258,1,two,1,0,0,0.407082156222651,0,0.00933753164538709,0,0.891500030796632,0,two,one,0,0.131827403985802,one,four,1,five,three,0.383066033643058,0,1,0,two,0.897029802279912,0.382929902478476,0.0488289657841291,0.906919065944484,1,1,0,four,1,0.310931800460616,1,two,two,0,1,six,0.350052818162498,1,four,0.391194494155248,four,five,0,0.328096111413603,three,0,three,0.462582591442122,0.872686153048728,0.45117763579444,1,two,five,one,one,1,0.25681091598035,one,1,0.612807091380468,four,two,0,0.581436618080212,0,0.202581679284037,0.558167221486766,four,0.947221860520388,0,0.995583960065274,0.334903479784099,0,six,two,0.102695424939554,seven,0.903798001964699,one,0.161039712462397,0.5787691611969,one,0,0.43786430604379,0.611721850649195,0,0.960115678241621,two,five,six,0,1,0.589448147232568,0.215346587090658,eight,two,0,1,two,two,eight,0.237011282902731,1,0.657603984859042,three,0.391714339724769,0,six,0.205079031105263,0.904855124944054,one,0.892259253128061,0,six,1,0.978065198524702,0,four,1,0.696442130138261,five,0.183892677640815,0.490798426387523,0,1,1,two,one,0.339836184563263,three,0.811643433012259,1,1,one,one,1,0.402702317917382,0.254513562795378,one,0.705791617113573,0,1,0,0.482272220513954,0.589863623455773,0.851990029904672,0,0.427271441085884,1,two,0,0.259889338106104,0,three,0.0531305984726608,0,0.822506938239481,two,0.363309037660751,0,1,1,0,0.244264279635516,0,0.10588541152791,0,seven,one,0,0.72578495683058,six,six,1,0.870680741646206,0.0904673325563232,0.349729801805722,0.288516692674286,0,eight,0.843928163224017,1,seven,1,0.423894656713299,0.0231524524578737,0,one,0,five,0.614732698335578,0.445829416886041,0.756735396823641,0,three,two,1,four,0.89640724338124,0.467323011894433,0.928084818938827,three,one,0.96419495117233,1,two,0.769582201943431,0.31673861747305,one,0,0.800011356190821,1,0.284682257666885,1,0,two,three,eight,0.201831498098258,0,three,four,three,two,1,two,0,0.405669807276042,five,0.951369040938096,0.346569481262442,0.682399663567072,0.880056259204654,1,0.647317553090318,three,0,0.683507864035715,one,two,0,0.834885015851341,0.725679187234388,two,0,0.971682021403992,one,1,1,six,0,1,0.19626118072546,three,four,1,0,three,0,0,0,four,0.120871436443757,0.368142380640355,1,eight,0.573025989086801,0,one,0.815432929893908,0.898762087493778,0.47970456781971,0.131498196998034
0.551777509168541,four,0,one,one,0.640793206449021,0,three,1,one,three,three,four,seven,0,0.918412769164611,1,three,1,eight,0,0.915782382123368,0,three,1,0,0,0.837738788931776,1,0.443892868980229,0,0.899007929650359,1,four,one,1,0.0482155254581086,five,six,1,three,three,0.0770841629975246,0,1,1,two,0.825700634902503,0.151679137533187,0.926721088754201,0.986114739758634,0,1,1,one,1,0.865301968968257,0,one,two,0,0,five,0.912777664911671,0,three,0.503855699297822,three,one,0,0.46127768983374,four,1,three,0.0761098951601907,0.128082004932551,0.821584604571686,0,five,five,three,five,1,0.564206647600494,four,0,0.0366047914354686,six,eight,0,0.852011407041564,1,0.127216802504634,0.200313721865794,two,0.549436636986504,0,0.856723489896015,0.465943604357551,0,five,two,0.257777571651222,five,0.0673793310644423,four,0.952463530208072,0.292867962393519,one,1,0.984565083136016,0.636273823368511,1,0.0607230437242999,three,three,five,1,1,0.691944738927219,0.558771712531517,one,six,1,1,three,three,eight,0.210437892772775,0,0.941782575668093,three,0.788565785306666,0,seven,0.806639779508042,0.457950850160513,three,0.650955864447115,0,six,1,0.947262829173277,0,six,1,0.350024160099185,five,0.534872695925651,0.0837078954067167,0,0,1,three,one,0.514000381473184,three,0.566203600270259,1,0,three,one,1,0.48174601782681,0.908880560074181,one,0.129689367023427,1,1,0,0.411067237961622,0.834136431189812,0.409635511699206,0,0.775696252443231,1,six,1,0.308649017450077,0,two,0.0247741139126674,1,0.447815468428239,four,0.941607006313317,0,0,0,1,0.302038430758068,1,0.677298498710478,1,seven,four,1,0.91824920806976,one,five,0,0.264845426901812,0.698973355726233,0.710651521279141,0.0204974479375237,1,one,0.566766125310735,0,seven,0,0.878309012624188,0.500203057932253,1,five,0,one,0.716773173722442,0.0466527956318826,0.472201919693318,0,one,three,1,three,0.505820566444548,0.966861054646863,0.46169746103334,one,one,0.202755706887087,0,seven,0.286965144258828,0.210024970885368,four,1,0.240507566389449,1,0.238405235293083,0,0,three,four,four,0.814292010420172,1,four,four,three,one,1,two,0,0.035189378619526,three,0.837299856953349,0.397293656567502,0.190004134583612,0.132716149801958,0,0.790722773275701,four,1,0.231508514907116,two,two,1,0.996601141850265,0.894967337448487,four,0,0.83506440030685,one,0,1,nine,1,0,0.720596519398583,three,three,1,1,three,0,1,0,three,0.0541861344171564,0.394826871849084,0,six,0.748599833393256,0,two,0.730539861655878,0.681581438082149,0.262075821027802,0.859932084347252
0.653177601497058,three,0,two,one,0.867663011120414,0,three,1,four,two,two,two,two,0,0.7553834265476,1,two,0,two,0,0.945085450264038,1,one,0,1,1,0.319159917430467,1,0.404410814327916,0,0.596897340930504,0,four,one,0,0.0884409615477053,six,three,1,seven,six,0.761546563800361,1,0,0,two,0.896285036106933,0.549817167188244,0.0961523524687573,0.613626154328684,1,1,1,three,1,0.0884646795463813,0,four,four,1,1,five,0.135038242258297,1,one,0.561418509895187,six,four,1,0.141066608028484,two,0,two,0.358657059307118,0.468444846666103,0.736587910732477,1,two,five,three,three,1,0.334592989989087,one,1,0.737154437707348,one,seven,1,0.283929462946965,1,0.227757246003217,0.23859872252273,five,0.810890482127302,0,0.887311750885218,0.773059914020716,1,six,five,0.327605854293492,six,0.496852850320957,four,0.55669560228313,0.706452355369808,two,0,0.53817313667129,0.331057369912194,1,0.365359771808271,four,four,four,1,1,0.321611233997873,0.734555770333714,eight,two,0,0,two,three,six,0.342821969472276,1,0.636893719854688,four,0.339908362028029,0,seven,0.590022108962325,0.0589838736048711,three,0.278625462800565,1,two,0,0.119363840953127,0,two,1,0.000898519279449839,seven,0.982013000665573,0.902878904964549,0,0,1,four,one,0.0351325269495282,two,0.166379148113673,0,1,three,four,1,0.525844927913621,0.211215113902621,four,0.146052833755545,0,1,1,0.619631320197113,0.233919927701808,0.938859633399571,1,0.779840688987469,0,six,1,0.0460002203354606,0,five,0.654241877454639,1,0.0830708733799824,three,0.996692310959032,0,0,0,0,0.896443178617383,1,0.918932614361969,0,two,six,1,0.0674915771094902,two,one,0,0.94410310540592,0.861638020169716,0.50396760702495,0.871283923540111,1,one,0.604878117020407,1,seven,0,0.204512842570785,0.681775718008827,1,two,0,three,0.464674954759338,0.759951739212298,0.257950733612226,0,two,three,0,five,0.226367256243284,0.393459940566827,0.122774095916089,three,four,0.157989975496134,1,four,0.625096601274659,0.228033989740074,three,0,0.137641238027508,1,0.216226753064835,0,0,one,four,two,0.463186851756804,1,four,six,one,three,1,three,1,0.468141434224641,one,0.962218181020788,0.700095269197542,0.620105000158036,0.0899214937545726,0,0.249710402776049,three,0,0.198686217665703,five,two,0,0.257573900325572,0.580613191059246,eight,0,0.613298569496495,three,1,1,eight,1,1,0.103663467231554,three,three,0,1,one,0,0,0,three,0.889994791471298,0.883029051737012,1,three,0.55831957121828,1,one,0.0906091362293828,0.60836033198275,0.376498676929003,0.324467606374166
0.330993256615431,four,1,six,five,0.463881331864123,0,eight,0,three,four,four,three,three,0,0.712542761737067,0,three,1,one,1,0.998407230515224,0,one,0,0,1,0.82645800611436,0,0.602212187232446,0,0.767244615788106,1,one,six,0,0.854594652832478,three,four,0,two,three,0.207383521128778,0,1,0,three,0.00388696867292027,0.311997225925173,0.281425660237304,0.957652604914418,1,1,1,three,1,0.719748626595681,1,five,one,1,0,four,0.428025840745626,0,four,0.115488579366408,five,two,0,0.802052509537394,one,1,two,0.281731725103318,0.8535924860462,0.233580165779367,0,six,four,six,two,0,0.163314154424497,four,1,0.211085607656524,two,six,1,0.404114795252091,0,0.52919459605554,0.37772015003525,five,0.155880391254521,0,0.580437744831102,0.921161698457748,1,three,three,0.502834345463471,one,0.692653921778883,four,0.109900119627627,0.711246640698388,one,0,0.241416937873871,0.54432802918147,1,0.310216512041913,two,four,five,0,0,0.358773512699584,0.983278549653456,four,one,0,1,two,four,one,0.764014910916876,1,0.634077406405705,three,0.35282436871355,0,one,0.0718030463225735,0.786666645831886,two,0.829029215807368,1,one,1,0.915950537292256,0,one,0,0.629189142076872,three,0.671079210338431,0.794273653829459,1,0,1,two,four,0.31092129920503,one,0.121570659156699,0,0,one,two,1,0.585233240283204,0.607572805214607,four,0.237560481031484,0,1,1,0.544750529315191,0.894476218883839,0.491969724541637,0,0.774470905177872,0,four,0,0.589135959424342,0,four,0.0159459100027886,1,0.316717728781223,one,0.453639609985779,0,0,1,1,0.352296868648599,0,0.988732342901225,1,three,two,0,0.908835720214823,two,four,0,0.824427970078392,0.802290788069685,0.220265303527589,0.26055578632812,1,three,0.48650816120292,1,five,0,0.22412365371154,0.696299156429963,1,three,0,one,0.415055705738223,0.400457044056628,0.102646540902225,0,four,two,1,one,0.907865016734397,0.911002585815407,0.396650004371813,three,one,0.625381350973377,0,six,0.739529839683322,0.00948986477238911,three,1,0.264847599503273,1,0.25690217751403,0,0,three,four,one,0.531324404779922,1,four,three,three,six,0,four,0,0.0503127601562416,one,0.498698619149611,0.807944387503911,0.77662585629873,0.482619243521803,1,0.671019692582268,five,0,0.441834972556076,three,four,1,0.0718047574191762,0.938210822523449,six,1,0.938999375766602,three,0,0,nine,1,0,0.274805447394713,one,four,0,1,three,0,0,0,four,0.542140107591297,0.00807469796275573,0,five,0.374681468114566,1,two,0.38455984921656,0.0494702066609537,0.992721415249716,0.964894889890673
0.422370159752644,one,0,two,four,0.344219427797503,1,two,0,six,three,one,one,six,0,0.549615838413912,0,one,0,one,1,0.464402314275235,0,three,0,1,0,0.503399682340525,1,0.0390284730933345,0,0.58287717789792,1,one,four,1,0.386161889116938,two,three,1,five,six,0.642553508190592,1,1,0,three,0.324992544762501,0.444917596967012,0.347498644892937,0.115364466186739,0,0,1,one,1,0.336952034727179,1,two,three,1,0,one,0.0468035752204093,1,five,0.230137840627963,six,one,0,0.470898525433407,three,0,two,0.209478231109249,0.594308883820798,0.223581960702794,0,two,two,four,five,0,0.947852982894907,four,1,0.101149825593754,three,three,0,0.0531592542044304,1,0.117698634491,0.414506606654747,five,0.0605205110735899,0,0.908458206876224,0.371326050343229,0,four,seven,0.0190790889898668,six,0.0451975269134341,two,0.314993455235604,0.463010637937182,four,0,0.199450724043018,0.379623362400914,1,0.835461898552004,one,three,seven,0,0,0.435098643212907,0.83635818901876,six,seven,1,0,two,three,eight,0.935786383535523,1,0.303417210688668,one,0.56574345592949,0,seven,0.153881324297794,0.29444104511718,one,0.142760856396213,1,four,0,0.776006931156255,1,three,0,0.920844200985652,five,0.574822317393886,0.108923002018981,0,0,1,four,one,0.764636494725405,two,0.661173965145721,1,1,two,one,0,0.736099856280422,0.391700695862853,three,0.417042121854602,0,1,0,0.125681437657745,0.471660132730061,0.684293831940525,1,0.886710704269576,0,four,1,0.242087913077335,1,one,0.734827300971126,1,0.590976710387007,two,0.248192989932414,1,0,0,0,0.433420062526408,1,0.672031535981004,0,two,five,0,0.0669247570859622,six,one,0,0.557201746153588,0.0847645113755782,0.366149167396527,0.811420881801045,0,five,0.995757177830332,1,one,1,0.359437262171971,0.748783182120718,0,three,1,four,0.979922525297243,0.146517607200801,0.0376725068161607,1,two,one,0,one,0.142522661840909,0.938623853294295,0.00553245259919921,two,three,0.647540450099234,1,six,0.389698634818101,0.363574903717193,three,1,0.104694023400944,1,0.171832112703541,1,0,two,four,six,0.100723641658801,1,one,one,two,three,0,two,0,0.643428389929073,one,0.339808965391766,0.109231785361319,0.7616596646576,0.229435273789044,0,0.392523516783674,four,0,0.0185837930856254,four,one,1,0.969659814024166,0.574701872971947,four,1,0.0127945762224292,four,0,0,two,0,0,0.528872819939967,one,four,0,0,two,1,0,1,two,0.472068940736627,0.712136466020452,1,one,0.569458789362622,0,five,0.667899620707704,0.515470591987224,0.0200418122011213,0.0662415172493321
0.351823465474761,one,0,seven,one,0.184404209255364,0,three,1,one,six,seven,two,four,0,0.139587344789633,0,four,0,three,1,0.369676506598411,0,one,0,1,1,0.314984455643475,0,0.868729062814821,1,0.70900897930804,0,one,six,0,0.380863599928708,two,one,0,eight,two,0.617977484295756,1,1,0,one,0.915334653675655,0.786475847091902,0.102251089685573,0.951483275286145,1,0,0,four,1,0.320867371785888,1,two,three,1,1,five,0.872480572997724,1,four,0.617189304946675,three,one,1,0.715237248235015,five,0,two,0.335578549398187,0.496680317121081,0.0510780568109563,1,five,two,four,four,1,0.429349470671186,five,1,0.209047032010763,six,five,0,0.401985356569359,0,0.756761557552497,0.589858780149087,three,0.59513104967172,1,0.223064258952388,0.179790196310445,1,five,two,0.391596856098813,three,0.247268538841202,two,0.618437308145806,0.079435076151087,four,0,0.472283705097033,0.00789715443403427,0,0.518961252225296,three,one,seven,0,0,0.963738886879091,0.398265143891765,seven,five,1,1,two,three,six,0.788355461279391,0,0.32408083023445,four,0.476430274028318,1,three,0.908555201046146,0.847151799313992,three,0.729288338847874,0,one,1,0.98237859556934,0,three,0,0.493061636171377,three,0.0716773450240515,0.220869586202925,1,0,1,five,five,0.892640139207513,three,0.73795145718112,1,0,one,one,0,0.341358744031801,0.852587315955054,three,0.810025448693109,1,1,0,0.478735928508761,0.996072156643099,0.250970812319095,0,0.314337372863804,0,six,0,0.405221879046162,0,two,0.612875723342841,0,0.724678236573805,one,0.790093423478586,1,0,0,0,0.089820285289782,0,0.963008968610221,1,seven,five,1,0.0525977562560017,four,one,0,0.886837651133544,0.833387501107841,0.999009817079262,0.7257673119804,0,two,0.86974554693467,1,five,1,0.604373551097161,0.762224593889645,1,four,1,five,0.922731523433299,0.993690303740991,0.569131131454725,0,two,two,0,five,0.330794110841981,0.722389511549514,0.79933447997827,two,three,0.560981127360565,0,three,0.926657966629866,0.824138187548331,three,1,0.74762163257512,0,0.362291617086561,0,0,one,four,one,0.267362391208912,1,one,four,one,seven,0,four,1,0.49952161919309,five,0.395337728604545,0.575643151651741,0.306751058141803,0.139530927787231,1,0.225569860646731,five,0,0.213357724937819,five,two,1,0.206249192353785,0.804057280333534,five,0,0.766891542756622,three,0,0,seven,1,0,0.707367724221115,two,two,0,0,three,1,0,1,three,0.766458794299652,0.73000179830405,1,three,0.392720265389097,0,three,0.311527968688595,0.729052895442632,0.725649219289834,0.793287282167761
0.937060869817978,four,1,two,one,0.223623396508845,0,seven,1,two,five,three,one,five,0,0.559090270219431,1,one,0,two,0,0.747964524216773,1,two,1,0,1,0.380336433764044,1,0.435532768790247,1,0.742339466061624,1,five,three,0,0.322703951175755,five,six,0,six,one,0.945301450027338,0,0,0,one,0.623992499608441,0.960851281639376,0.319451555063981,0.277995513342018,0,0,1,one,1,0.795437441532234,0,four,four,1,0,four,0.566327478254081,1,four,0.649953541605831,six,five,0,0.836462256089729,three,0,one,0.386772280943082,0.852036606684826,0.854986784723495,0,one,one,two,two,0,0.195051493089782,four,0,0.199225383795929,four,nine,0,0.672758694281751,0,0.932634803609767,0.291615467118594,four,0.911286146910845,1,0.863958024610132,0.774724371412923,0,six,two,0.566058862257728,five,0.123168719974979,one,0.40233794389799,0.584795584654315,one,0,0.0903092569553481,0.920958781682646,1,0.807705718319997,four,three,three,0,1,0.928429963171053,0.00162321511036867,four,six,0,0,three,three,three,0.396856704558952,0,0.2812495602558,two,0.172221923417293,0,six,0.265469910779816,0.484774962554514,one,0.0412972200266416,0,four,0,0.55551360281227,0,five,0,0.263161859994528,six,0.279869858778211,0.391872388142397,0,0,1,one,three,0.390688556562725,two,0.647215552882618,1,1,three,one,0,0.252290656950063,0.966098444100871,one,0.824848279770749,1,1,1,0.438615602187253,0.704077973380251,0.587653377506888,0,0.157001930382503,0,six,1,0.928441184172557,1,four,0.306269203092963,0,0.133431958897799,two,0.979745921992561,1,0,0,0,0.810811142334636,1,0.0431943132288716,0,one,six,1,0.412071099943474,five,five,1,0.534038008859071,0.258585507769425,0.603337043930031,0.23126698080517,1,seven,0.126512846058657,1,six,1,0.0783610149362939,0.216008313174672,0,four,0,five,0.347030592083135,0.0176959079546228,0.282534259259652,1,two,one,0,five,0.357252596307389,0.315048643493816,0.143484252536412,one,four,0.739743857845065,0,two,0.280590249131304,0.958862397644394,three,0,0.484105996136122,0,0.989549200328494,1,0,four,three,four,0.864138603999767,1,one,five,one,four,1,two,1,0.91030081433186,one,0.0308987025115687,0.779704609577625,0.328809756878642,0.896992519370433,0,0.632006823863338,six,0,0.188241449496442,five,four,1,0.962314184376512,0.680606029497102,seven,0,0.529279680214524,four,1,0,four,0,1,0.227932566147745,three,five,1,0,two,0,0,1,five,0.116455521072412,0.352285334194379,1,four,0.655830205108978,1,two,0.94101440801682,0.394089824109424,0.250159700587157,0.65348944403139
0.520117535964845,four,1,six,five,0.136277889613513,1,six,1,five,four,four,two,two,1,0.67934420272602,1,one,0,seven,1,0.406497541392028,1,three,1,0,1,0.266466371867649,1,0.804156186880234,0,0.165207066909675,0,one,seven,0,0.666596935134274,six,six,0,seven,two,0.172200419443061,0,0,0,three,0.767343676608007,0.84149856310521,0.323920678279036,0.829404915386919,0,1,1,two,1,0.129713125147501,1,two,four,1,1,three,0.569306497147611,0,four,0.810520763451429,two,one,0,0.137086533759144,five,0,three,0.26177877266628,0.709726044362185,0.651258940100827,1,five,three,three,two,0,0.329747637516253,five,0,0.470784544257446,two,two,0,0.538869142708191,0,0.527795573502392,0.344753285367188,two,0.0840068310171944,1,0.780160024812176,0.186574219101498,0,three,six,0.452337112014692,one,0.997310956016222,four,0.589104315556608,0.942415122828778,four,0,0.174033330525487,0.982006761907887,0,0.491634896042895,three,two,two,1,0,0.938575807953739,0.31008133081258,one,seven,0,1,three,one,eight,0.212285557090855,0,0.890069530640394,three,0.858458352961538,1,five,0.861720276834492,0.3516024180097,two,0.36504047814601,0,two,0,0.234085996565023,1,four,0,0.537423503802211,seven,0.646079627099341,0.571815646152474,0,1,1,three,five,0.958648628472705,two,0.239795776620821,0,1,two,one,1,0.607125855658481,0.72407916299265,four,0.986451507794637,0,0,0,0.723805523734774,0.826991444414348,0.0428416340471436,1,0.856888699273252,0,four,0,0.0851082219984999,0,five,0.112300881943532,1,0.451941417331798,one,0.730029819512841,0,1,0,0,0.452818248055538,1,0.923505577417392,1,seven,three,0,0.654793703296949,four,four,1,0.729394906261199,0.918228544273597,0.554787771783218,0.315047455923138,1,six,0.544503202527444,0,one,1,0.757142236663058,0.14643107678555,0,five,1,one,0.367470514176019,0.682428567392254,0.87879439998755,0,three,two,0,two,0.0361243020609312,0.860270028020593,0.201140727149293,two,four,0.861644949057519,1,seven,0.52254304006048,0.450399714555946,one,0,0.990347532917595,0,0.68013715725708,0,1,four,three,three,0.132778292878122,1,five,one,two,two,0,three,1,0.389918503753558,one,0.526998193625272,0.416166281113832,0.320189603809511,0.855596292977881,0,0.217735581818105,six,1,0.759593925624909,two,one,0,0.667372646983853,0.450992700899598,nine,0,0.514703198793929,three,1,0,five,0,0,0.264791476223093,two,two,1,1,one,1,1,1,two,0.217205876358412,7.53488322843276e-05,0,six,0.982576825192043,0,six,0.341468589360395,0.45506209840627,0.0696449290046415,0.61324575472981
0.864400253350899,four,0,one,two,0.723490245442291,0,four,1,five,three,five,two,five,0,0.194285736632841,1,one,0,five,1,0.238381013097268,1,one,1,0,1,0.213771071838791,1,0.635831608625502,0,0.877170313561151,0,four,seven,0,0.817630274060532,four,five,1,one,two,0.960321205453222,1,0,0,two,0.000724215151700403,0.191025503602527,0.176483568506907,0.545632467331218,1,1,1,four,1,0.0176723907466657,1,five,four,0,0,five,0.707197106750648,1,five,0.649557851355518,five,five,1,0.163326923313815,five,0,three,0.254343228775557,0.494163050062348,0.57630450357913,1,five,four,two,five,1,0.670203097166606,five,1,0.32998473345261,seven,eight,0,0.852775472839762,0,0.16894103945363,0.226754959671506,three,0.500231722849275,0,0.493001879706063,0.37141118084018,0,seven,two,0.157603670360891,four,0.441778575754486,three,0.76988782364563,0.387141604351957,two,1,0.472981978692911,0.226561415671653,0,0.59106367115319,three,three,seven,0,0,0.79457334080985,0.936550895405919,three,five,1,0,two,four,two,0.357902623544573,0,0.36111123660426,three,0.122620389301349,0,one,0.278079294276539,0.247856213941998,two,0.882455202956768,1,four,0,0.950688432514408,0,three,0,0.762178328975139,two,0.156262519232552,0.354310176262102,1,0,0,one,four,0.603789487113618,one,0.604882784788533,0,0,one,two,1,0.796253705375531,0.497844860978745,one,0.11567200965369,1,0,1,0.492846140459881,0.575875251026962,0.622459475898284,1,0.545662008738257,1,three,1,0.936439576200684,0,three,0.289251081115923,1,0.329286743068403,four,0.898915535798077,1,0,0,0,0.479400068069665,1,0.475358485986708,1,one,two,0,0.0681480195528931,two,six,0,0.312418843028739,0.82573029834897,0.185935293497576,0.691716444419185,0,eight,0.326587322718502,0,four,0,0.787732570488684,0.31389156224354,1,three,0,four,0.854959136060188,0.400799329221696,0.934745652319038,0,three,two,0,one,0.929077734030116,0.999089549170676,0.51224606409626,three,five,0.837676706972172,1,eight,0.801360422373208,0.920955521192547,two,1,0.326752047356245,1,0.916480033567646,1,0,three,four,three,0.424141592059358,1,four,three,two,three,1,four,1,0.189141649945168,three,0.487957768395755,0.0431605453314696,0.588618673647694,0.255283650285892,0,0.926186163455095,two,1,0.841590185344718,five,one,0,0.249711745284082,0.0256259480936302,six,0,0.453334998136509,three,0,1,two,1,0,0.0685326478368934,three,five,0,0,one,1,1,1,three,0.695034103783832,0.604278531435027,1,nine,0.8284985600955,0,one,0.817756038980133,0.926251392724754,0.110165421182191,0.176683640965037
0.693430002685725,three,0,three,eight,0.951717243867154,0,one,0,one,four,six,four,one,0,0.087554476321112,0,one,1,three,0,0.177875131694325,0,two,1,1,0,0.385879885213338,0,0.463104288578434,1,0.911763352929572,0,three,three,0,0.196006775645777,five,six,0,seven,one,0.568830396108823,0,0,1,three,0.873434103109954,0.431260594449568,0.173060837012884,0.997264658761678,0,1,0,four,0,0.643903159001211,1,one,four,0,0,six,0.414517780400869,1,six,0.369013109146408,three,two,1,0.208347166404,one,1,three,0.240896362303064,0.77304798488852,0.815201544901788,0,five,two,six,four,0,0.500505944617319,three,1,0.301011188741269,two,one,0,0.37892525623589,1,0.0799724409999293,0.317867689425476,two,0.0949225498089091,1,0.815251890573316,0.24615175636956,1,four,five,0.874947635345149,seven,0.71469766309598,three,0.920281012071083,0.333562307991774,three,0,0.272059787119652,0.211816876082995,0,0.966407248738183,two,five,six,0,0,0.428981679159733,0.407691195166879,two,five,0,1,four,two,three,0.701354791751257,1,0.680923805533448,one,0.860735380249211,0,six,0.290036862299364,0.318834674562876,three,0.550001267353278,1,one,1,0.552311935498366,0,three,1,0.659029250171572,six,0.353278836233157,0.713757226258209,0,0,1,four,one,0.472733002488755,one,0.951657593177199,1,0,two,one,1,0.111029303189247,0.176008578003324,two,0.81584997333768,0,0,0,0.830309837038062,0.427300134923468,0.137292695325884,1,0.713667445880989,1,six,1,0.0778977059953747,1,one,0.0169618747693244,1,0.987391734356554,two,0.809579238988245,1,1,1,1,0.915123572076414,1,0.435579198978407,0,six,four,0,0.742020770541158,one,one,1,0.613800250661897,0.549044792732417,0.282274638602685,0.851445525946575,1,four,0.899299974771302,1,nine,0,0.921311184748182,0.442655289971357,0,four,0,five,0.744434606683732,0.782905888904665,0.639609538403375,1,one,one,1,five,0.89135155811734,0.0413597392493736,0.446070825289026,two,two,0.97312824987893,1,three,0.896410470795614,0.740390670401352,three,1,0.686527893580933,1,0.787723239718737,1,1,two,five,five,0.235774434790851,1,three,three,three,six,0,three,1,0.117001890937154,four,0.549240233184191,0.488230086452032,0.476900298418593,0.759721047492005,1,0.113273163622007,seven,0,0.947531132864627,two,one,1,0.351890735777292,0.00367717779504184,three,1,0.253610723326193,four,0,1,nine,1,1,0.481993626374159,two,two,1,0,one,1,0,0,two,0.858546922685988,0.564582938124736,1,nine,0.373367324872594,1,four,0.826771191751734,0.747167186433733,0.0774795019411361,0.246332421658484
