cdata18,bdata16,cdata89,ndata39,bdata83,cdata32,ndata92,ndata82,ndata68,ndata43,ndata12,cdata53,ndata96,cdata25,cdata60,ndata74,cdata38,ndata22,ndata23,ndata34,bdata27,cdata31,ndata49,bdata98,cdata11,ndata7,ndata26,bdata49,bdata76,ndata54,cdata27,ndata53,bdata50,bdata2,cdata2,ndata95,ndata67,bdata67,cdata36,bdata61,bdata13,cdata43,bdata89,ndata55,bdata68,bdata72,bdata25,ndata97,cdata62,cdata24,ndata62,cdata44,ndata16,cdata40,ndata30,bdata85,cdata29,cdata61,bdata88,bdata55,ndata72,cdata69,cdata26,bdata62,cdata86,cdata9,bdata32,bdata58,ndata73,bdata73,cdata67,cdata41,ndata44,bdata47,bdata22,bdata46,bdata84,bdata33,bdata31,bdata40,bdata97,cdata33,cdata3,bdata17,cdata70,cdata12,bdata51,ndata78,bdata28,cdata88,bdata75,bdata5,cdata64,ndata1,bdata3,bdata90,cdata13,ndata15,ndata17,ndata77,ndata38,cdata85,ndata10,ndata8,ndata59,cdata19,ndata85,cdata92,bdata42,cdata74,ndata25,ndata32,ndata61,cdata45,ndata84,bdata1,ndata46,cdata42,bdata45,cdata7,ndata4,cdata46,cdata66,cdata8,cdata76,cdata6,bdata70,bdata69,ndata100,cdata84,bdata66,bdata20,ndata9,bdata38,ndata69,ndata29,cdata4,cdata23,ndata13,cdata98,cdata90,cdata68,ndata21,bdata65,bdata26,bdata78,bdata6,ndata98,ndata14,cdata16,cdata59,cdata22,bdata44,bdata100,cdata28,bdata54,ndata87,cdata96,bdata23,cdata56,ndata57,cdata49,cdata65,cdata34,ndata33,cdata81,cdata30,cdata39,bdata43,ndata36,bdata24,cdata97,cdata5,bdata53,ndata20,cdata17,cdata87,cdata94,ndata41,cdata93,ndata40,cdata15,ndata58,cdata52,ndata24,ndata90,cdata80,cdata20,bdata77,ndata83,bdata35,bdata71,cdata58,cdata83,bdata52,bdata12,ndata37,bdata79,bdata34,ndata27,cdata91,ndata94,bdata99,cdata82,cdata21,cdata37,ndata70,ndata45,cdata1,cdata55,bdata30,bdata7,bdata81,bdata39,cdata47,bdata48,cdata72,ndata48,bdata21,ndata52,ndata80,bdata4,cdata63,ndata79,bdata63,cdata10,bdata74,cdata35,bdata29,bdata14,ndata86,ndata18,ndata93,ndata31,ndata89,bdata91,bdata87,bdata82,cdata57,cdata95,cdata79,ndata65,ndata66,ndata91,ndata11,cdata51,cdata100,ndata76,bdata41,ndata5,bdata59,bdata18,bdata9,ndata60,ndata50,ndata42,bdata92,cdata48,bdata11,ndata51,bdata60,bdata93,bdata8,ndata88,ndata81,bdata56,ndata64,ndata56,cdata50,bdata80,bdata95,ndata19,ndata28,cdata75,ndata2,ndata99,ndata47,bdata86,cdata78,ndata6,bdata10,bdata94,cdata54,bdata36,ndata63,bdata15,cdata77,bdata64,bdata57,ndata75,bdata96,ndata3,ndata71,cdata73,bdata37,cdata71,cdata14,cdata99,ndata35,bdata19
three,1,six,0.0288605489679754,1,one,0.270658929761809,0.291268747253186,0.0049496780766114,0.0422533707164268,0.983497149757101,five,0.295735241583496,two,six,0.161552858986881,three,0.658269014624155,0.996455368216942,0.40353181392339,0,five,0.304423852060679,1,two,0.712667178953809,0.303834911555472,0,1,0.370410084882109,eight,0.980139389455017,1,0,three,0.942838446963225,0.678339988557924,0,three,1,0,seven,0,0.953053710386429,0,0,1,0.710824703434018,one,five,0.923323938197636,four,0.369764192271282,three,0.0358932132264295,1,seven,four,1,1,0.995472777086628,one,three,0,eight,three,0,1,0.660963209850683,1,two,two,0.314788680280577,0,0,1,0,0,1,1,1,one,three,0,five,one,1,0.622290282219067,0,six,1,0,five,0.414890172521187,0,0,two,0.299516208610293,0.919403690278692,0.748444397438366,0.432346706652256,three,0.496879712963917,0.385548982513916,0.422446333475883,four,0.907526369339723,two,0,two,0.694847505340488,0.145189755703944,0.288277341788645,five,0.334873777595749,0,0.0369639821652991,two,1,five,0.713951335266249,one,three,five,one,one,0,1,0.093153120146119,five,0,0,0.826500376993116,0,0.938175887125106,0.494394583226688,one,two,0.654269356311448,three,four,four,0.136204869416022,0,1,0,1,0.84800165176265,0.0750678265430983,four,one,three,1,1,five,1,0.563248516037762,four,0,five,0.961335885781817,seven,two,eight,0.104386692734936,nine,one,one,0,0.978230023019274,0,two,three,0,0.523791584852569,four,one,five,0.955601712864417,two,0.680318417971328,seven,0.0196115133786998,six,0.0746837005599821,0.363115567285997,five,seven,0,0.32370955455231,0,1,one,five,0,0,0.990482252532449,0,0,0.0754534541374828,one,0.288918897427845,0,five,three,two,0.181933794409874,0.052033127322169,three,six,1,0,1,0,six,0,two,0.912612105458851,1,0.739081134801482,0.57959266059284,0,four,0.864152392991688,1,two,1,six,0,1,0.806234749927264,0.885831653146399,0.683407348036108,0.654076671133534,0.27634427361329,1,0,0,three,seven,two,0.890158547759986,0.974476992856811,0.647567080175435,0.141256864809967,one,five,0.343805231801694,1,0.232841676473618,1,0,1,0.0916792663580424,0.139002495473345,0.672420226315307,1,eight,1,0.81481904453393,1,0,1,0.386694713038937,0.365999009687395,0,0.451968046640368,0.304877074681151,nine,1,0,0.0927747285530559,0.969880395757832,two,0.343971340284855,0.0437790419703843,0.0328306871785408,0,one,0.743789650984411,0,0,four,0,0.965628633503257,0,four,1,1,0.589321314719153,1,0.891910283259547,0.863341599628254,three,1,eight,eight,four,0.349399890961299,1
five,1,three,0.678046923588899,1,three,0.11647033003276,0.688679964458872,0.733315909939848,0.322002283166177,0.34478886995397,one,0.356995328036916,three,one,0.82848901449786,one,0.971027923764022,0.614607772382142,0.760110108159634,1,four,0.995100318358583,0,four,0.000502550505418253,0.0548665512065435,1,0,0.373803919597361,three,0.16450904215845,0,1,one,0.444906786684088,0.136410252440192,0,five,1,0,five,0,0.622050199404857,1,1,0,0.705148521128104,one,five,0.573295659267502,one,0.263828765774042,four,0.657171501921465,0,seven,four,1,1,0.212509168502108,one,one,0,seven,one,1,1,0.258905156863275,1,three,one,0.954648229263544,0,1,1,0,0,0,1,1,three,one,0,one,one,1,0.322963657486074,0,five,1,1,five,0.765325377951546,1,0,three,0.399299815465988,0.185089509748705,0.850919703195858,0.755861865731877,two,0.283915853328626,0.744134611851473,0.580681813620674,one,0.737664341551184,one,0,two,0.954354088999564,0.969805991847415,0.924396421331333,four,0.860714147557361,1,0.457735185405106,four,1,six,0.96736399269671,seven,three,three,one,two,0,0,0.296462296846938,one,0,0,0.500246191675258,0,0.913184322229626,0.724673425368811,three,three,0.892126405158083,four,three,one,0.101499224693784,1,1,0,0,0.0836755619159888,0.0280639105636222,five,three,six,0,0,one,1,0.700222421883411,four,0,five,0.350722681414386,eight,four,one,0.962108979548357,three,four,four,0,0.0702675308984816,1,six,one,1,0.147918950207412,two,three,three,0.385420183803361,six,0.670770420812104,seven,0.514466092795366,eight,0.200799263295236,0.347971366516598,three,five,1,0.270360739533996,0,1,seven,two,1,1,0.168283015948253,1,1,0.826766356091791,one,0.231057833247637,1,two,one,three,0.168040224260887,0.452537300159193,three,four,0,1,0,1,five,1,two,0.952903452310259,1,0.962215611891189,0.385604177470508,0,six,0.253508268733277,0,four,1,five,1,1,0.030643310321722,0.0389064167826042,0.979711361580508,0.939919266411492,0.899015194360076,0,1,0,three,seven,nine,0.1311171560614,0.636976912011883,0.601095620506312,0.775025897034271,two,six,0.428143793791601,1,0.224551305457868,0,0,0,0.835798312530325,0.606034800131578,0.837896466972975,0,three,1,0.0335155957864648,1,1,1,0.22679877649706,0.542531782946945,0,0.193565500640064,0.417469908521126,two,1,1,0.953839874311177,0.999175042124289,two,0.948227888380491,0.198755376244455,0.0873369342902615,0,one,0.670508734591163,1,1,four,1,0.387000453332677,0,three,0,0,0.973070945677824,1,0.258047771397613,0.308106201263923,three,1,four,one,one,0.275919743597373,0
five,1,four,0.324346106187908,1,one,0.542262736021521,0.283388947604367,0.75878305136393,0.788874038184148,0.319469714451087,three,0.70851517295003,two,five,0.440899712666145,two,0.317173262267714,0.211758343037598,0.276056665235163,1,seven,0.31112058444526,0,five,0.953255032876676,0.449173622369051,1,0,0.832625654185521,six,0.54826401717303,0,1,five,0.887724203351872,0.220372459640933,1,eight,0,0,five,0,0.658118386635997,0,0,1,0.468195410646048,six,five,0.819678307604847,four,0.213334701841175,two,0.561608485417228,1,one,eight,1,1,0.360303014886107,two,four,1,two,one,0,1,0.415746325459297,1,two,one,0.390017225093766,1,1,1,0,0,1,1,0,three,three,0,one,four,1,0.877569667781141,1,two,0,0,five,0.461813123085997,0,1,four,0.330761847816678,0.105512005945408,0.310494895888506,0.583389808177022,two,0.0699380323025843,0.64689741521736,0.741121272007467,nine,0.989501718377881,four,1,four,0.929547086838699,0.082646000738175,0.748690182096332,five,0.621001418313003,0,0.255852946862716,five,0,six,0.744598141874331,five,one,two,four,one,0,0,0.949391811835855,four,0,0,0.578758426594081,1,0.257422693415293,0.697567360190303,one,two,0.463316351611072,five,three,four,0.411616787896384,0,0,0,0,0.959109713699675,0.274954038692528,two,four,seven,1,0,three,1,0.99876831910011,eight,0,three,0.584504994516038,six,two,three,0.22427850945901,six,eight,two,1,0.36311178863032,0,six,two,1,0.312627263992081,two,three,five,0.417160207868264,one,0.36211729799052,four,0.940182322473761,four,0.427231290882185,0.026463032857392,two,two,0,0.115644971455485,1,0,two,three,1,1,0.495155612793048,1,1,0.947680406092145,five,0.725715939567967,0,three,four,five,0.36639440536072,0.742786849171259,one,three,1,0,0,0,two,1,five,0.198654767626904,0,0.0868819869254774,0.259213489316222,1,four,0.0669865175430895,1,seven,0,one,0,1,0.907177172221142,0.889582961088563,0.243955540643499,0.892911565314439,0.888101399103158,0,0,0,three,four,one,0.716591097577682,0.705054776948234,0.469264198459731,0.927265489124131,one,two,0.491603182758162,0,0.567113654579323,0,0,1,0.103631468900884,0.326797779313212,0.953733014380581,1,six,1,0.149874006884723,1,1,1,0.323784681609686,0.234010204016035,0,0.236309760673025,0.220447139180045,one,1,1,0.918858606094411,0.568470915143216,two,0.459010781477206,0.899389154409513,0.0178274903760026,1,two,0.610536390057877,1,1,three,1,0.686607726043921,1,four,0,1,0.871054389371967,1,0.537975629442682,0.711461777327661,one,0,seven,eight,two,0.122038371004269,0
three,1,two,0.515352861108364,0,three,0.858595545122157,0.162839399867326,0.84870833079189,0.68156229578618,0.338329132257039,five,0.0447320653363236,three,two,0.876847811580101,four,0.202139576952973,0.866829028994579,0.276367559057228,0,four,0.906434569667332,1,three,0.805008632069527,0.847544240407867,0,0,0.0457624025702353,four,0.427516990710495,0,0,one,0.343242991972687,0.0944740584575489,1,five,1,1,two,1,0.249637270370333,0,1,1,0.51787639945771,three,one,0.849035677853566,five,0.962404390228695,three,0.0954760608088673,1,seven,five,1,1,0.936132184219663,three,two,1,four,one,0,0,0.526516486106267,1,two,two,0.363936353835705,1,1,0,1,1,1,1,0,two,one,1,two,four,1,0.535013891021688,0,one,1,0,five,0.48089486405157,0,1,two,0.716697606740655,0.571919168458515,0.666042800602852,0.608073979399469,four,0.480822127443081,0.102065187667029,0.122968276758109,eight,0.687787484070241,two,0,three,0.449082756321506,0.0741416332693418,0.197632250695853,three,0.576120268486348,1,0.34072532190957,two,0,five,0.000861654152108926,four,four,six,one,three,1,1,0.590176479043978,three,1,1,0.551679868917004,0,0.402251289375242,0.842739879284487,three,two,0.62960675937622,five,four,one,0.732067050061102,0,1,1,1,0.0454576358444755,0.145978002080498,five,one,three,0,1,one,0,0.731072946952971,two,0,four,0.0713227378082057,five,three,five,0.301193453739746,eight,one,five,0,0.936740042907079,1,one,three,1,0.0994206035096302,five,five,three,0.726509450988594,six,0.0146802333550712,three,0.514175342792844,six,0.899211745755637,0.479358705019779,one,seven,1,0.875984189156373,0,0,two,three,0,0,0.12569824262714,1,0,0.953068404082379,seven,0.727854290657202,1,three,three,five,0.634560134445531,0.673518773116335,four,six,0,0,0,0,six,1,three,0.970104375905381,1,0.171994103760175,0.127763638086077,1,three,0.965488390569825,0,four,0,seven,1,0,0.265556785026634,0.11502397533004,0.197145751165714,0.735877802029692,0.610102805978092,0,1,1,one,three,one,0.437769360099187,0.967731099162252,0.405478280505094,0.425889338133916,three,six,0.748731942275299,1,0.54026941923701,0,0,1,0.657620972591237,0.476965692664916,0.893680525233413,1,five,0,0.50807135762079,1,1,1,0.324115029067268,0.582938469456764,0,0.244235867438812,0.227559308062466,two,0,0,0.933556106085949,0.0656823882610916,two,0.836685550558512,0.57222917790126,0.759311486792562,0,one,0.420937402097247,0,1,one,0,0.950407309959032,0,two,0,1,0.505084700149193,0,0.836689246274017,0.802978759208293,one,0,five,five,two,0.707812093638065,0
five,0,one,0.00630799182421959,1,three,0.932455944424416,0.75375145864076,0.423350392876159,0.224200950924003,0.883295839251735,eight,0.13926842739269,two,one,0.441988282956394,three,0.648815136532744,0.0523361718825526,0.576845463391754,1,two,0.813557824473098,0,three,0.186819065386353,0.631459387795313,0,1,0.674659922571287,two,0.908908368378621,0,1,three,0.513486433307329,0.535687845502504,0,one,0,0,three,1,0.263797431923582,0,1,0,0.406525347191608,one,four,0.813690114980547,six,0.391063437079043,two,0.118779575930193,0,seven,six,0,1,0.000901443624879428,one,four,1,four,two,0,0,0.464228016956938,1,four,three,0.197885073612641,1,0,1,1,0,0,1,0,one,four,0,two,one,1,0.193759410580744,0,four,1,0,four,0.44658095552807,1,0,five,0.381548720025086,0.134115942762287,0.710434392149192,0.35558814654254,one,0.309162782115022,0.62761501348973,0.265387695124576,eight,0.293699928114759,three,0,one,0.0726158959311084,0.731346616096015,0.110838728343233,seven,0.722733715242022,0,0.0649896450286302,one,0,three,0.457350360866415,five,six,two,one,three,0,0,0.032328978270263,six,0,1,0.762232679871397,1,0.117656562608342,0.643041798526341,one,three,0.734087644814964,five,two,two,0.919747878848134,0,1,0,0,0.137618135163022,0.526413773483301,two,five,two,1,1,one,0,0.153949121947936,one,0,one,0.707805810577531,six,four,two,0.0145543820951842,six,seven,four,0,0.630927872118551,1,six,one,1,0.80183313319358,one,five,one,0.0191349575574196,four,0.88706570699034,seven,0.439540593246837,seven,0.891131973567243,0.117194695325018,six,five,1,0.688731835785546,0,1,four,six,1,0,0.158799692833921,0,1,0.404248594854603,two,0.191818132604699,1,two,three,four,0.300193036030812,0.215361957095602,three,one,1,1,1,1,three,0,four,0.84682066396027,1,0.298598859755592,0.023454066508976,1,six,0.0274774332673509,1,five,1,six,0,0,0.989397081340742,0.207579483685599,0.908096609697161,0.457986126934223,0.942425701341461,1,0,1,two,two,five,0.765876656531342,0.651413151589111,0.543472279418865,0.202657906200964,four,one,0.85355158977461,0,0.377037984354219,1,0,1,0.221342193668163,0.356151296808182,0.141644506021867,0,seven,0,0.168620428450898,1,1,1,0.445677467477147,0.300718696690889,0,0.025937749230344,0.28567044891348,nine,1,1,0.694772338874034,0.264507647958552,one,0.741791992422427,0.657362340857798,0.912963984000031,1,two,0.400285964723698,0,0,three,1,0.734367747518723,1,three,1,0,0.819428122217409,0,0.966025999413569,0.459364739188903,three,1,six,four,three,0.255770802748594,1
five,0,six,0.107495574991514,0,one,0.588219555874212,0.392153695915057,0.694281641082163,0.464519326215928,0.819976080487788,one,0.159537692932337,three,seven,0.626158541738087,two,0.513265719301608,0.33357897533393,0.747173917309607,0,five,0.196864758703162,1,three,0.63700147352582,0.209181780628733,0,0,0.842345911969193,four,0.870217760283619,0,1,three,0.617460444022955,0.809110476624627,0,four,0,0,two,1,0.922520598548708,0,0,0,0.296596424553026,one,five,0.240352410012769,four,0.763419575348946,three,0.678234878987264,0,one,three,1,1,0.332927672931032,one,four,1,nine,one,0,1,0.355743332921018,1,one,one,0.480686062707795,0,0,1,1,0,0,0,0,two,two,1,one,three,0,0.711960639760811,0,four,1,0,five,0.839749366386393,0,0,four,0.594170296012278,0.768819281545506,0.508216054012927,0.662791149565461,five,0.217397147157827,0.608992895967756,0.691286294074454,one,0.636953191272683,one,0,four,0.806097972799072,0.885988826847268,0.405424817667043,seven,0.398037939874779,1,0.347551741843463,four,1,two,0.813899736877855,two,two,six,four,two,0,0,0.188546168343068,one,0,1,0.173794450394616,0,0.691570427905617,0.296887513716076,four,two,0.439022962786785,five,one,one,0.873096125349668,0,1,1,0,0.572588382830572,0.0367886266974261,three,three,three,1,1,three,0,0.743927389975255,six,0,six,0.573212545659377,three,one,five,0.875078218632893,six,three,three,1,0.285531347930848,1,five,two,1,0.785991260852362,four,two,seven,0.212705173081257,three,0.597232833259628,seven,0.96579921054398,two,0.490314011130224,0.351327041765385,three,four,0,0.697960542298741,1,0,four,six,1,0,0.181134530535586,1,1,0.528001536991684,seven,0.214449351903479,0,three,one,one,0.683972309744146,0.164764386541113,four,one,1,0,0,0,four,0,two,0.591743709248651,0,0.0680821353115574,0.776498819158925,0,three,0.728434757468535,0,two,1,one,0,0,0.572982458532843,0.598819598353817,0.838662110919361,0.82251230282061,0.286146619015422,0,1,1,three,one,nine,0.716654298066434,0.309266062847027,0.318266437800028,0.596229327146391,two,one,0.302492708644275,1,0.658891570870706,1,0,1,0.822665850724818,0.48073907969241,0.367889290699143,1,five,0,0.971011887163626,0,1,0,0.463003126202502,0.0817026743826479,1,0.521978278836471,0.753044139545582,six,0,1,0.803896287571043,0.120829589430939,one,0.043698186470153,0.376894937333904,0.431187937243871,1,two,0.379013060316755,1,1,one,1,0.038557019131055,0,one,1,1,0.162879870245912,1,0.3834338155422,0.435236291736057,three,1,eight,seven,two,0.649068007845266,0
four,1,three,0.917150105146422,0,one,0.898718421120304,0.0309204510217479,0.495808207754709,0.287211588653443,0.198626211433734,five,0.379272475349121,two,seven,0.61597566378052,two,0.545305726836779,0.911325852377186,0.0212131906041142,1,six,0.338881270463402,0,three,0.0388158542105632,0.350977749302977,1,0,0.986295988265766,eight,0.424445872800335,0,0,one,0.167695607600688,0.212718616605425,1,seven,0,0,four,1,0.80338664619026,0,1,1,0.391117230317034,one,five,0.213836838258592,two,0.787023465855787,four,0.433947100751993,1,three,one,1,0,0.195194522863519,two,two,0,eight,three,0,0,0.628069922200368,0,one,two,0.803746497152523,0,0,0,0,1,0,0,1,three,two,0,five,three,1,0.0540735817780413,1,five,0,0,two,0.745796414448304,1,1,three,0.682338717290869,0.222088553268044,0.439512472877528,0.374184343285031,two,0.87624888093179,0.929903763605166,0.935200890744148,seven,0.9834969373888,three,1,one,0.96600629941193,0.832257379299987,0.039299740285866,five,0.265496969007199,1,0.240676258183596,five,0,six,0.959018958211663,eight,six,five,four,two,0,0,0.622666218431215,six,1,0,0.174251046177899,0,0.870065361167991,0.304102236801538,four,two,0.0169468479500651,three,three,one,0.973936221690845,0,1,0,0,0.802618827074127,0.737243873902265,one,three,five,1,1,six,1,0.107759366335301,six,0,four,0.787626975633818,four,four,three,0.223980279102096,one,two,three,0,0.603079184816279,1,six,one,1,0.0168596917821102,four,three,one,0.0803323410787743,three,0.173063195159884,seven,0.207201769612948,eight,0.744950849304539,0.50631890247253,two,two,0,0.972044256220727,0,0,five,six,0,0,0.124958979961038,1,1,0.280941536566088,six,0.688737196684239,0,four,four,four,0.755018526918373,0.779388675615342,four,two,0,1,0,1,five,1,five,0.971470581058295,1,0.64522896963965,0.566605745634122,1,five,0.40626970147612,1,five,0,nine,1,1,0.870893896671353,0.653129637184628,0.0518873785693293,0.474021607383431,0.472747200029958,0,1,1,one,seven,one,0.774577004280665,0.111935183726201,0.7881338408005,0.745665608820466,two,five,0.311833064575972,1,0.185453699802104,1,0,1,0.319927242124408,0.834969298149103,0.556960524102136,1,two,1,0.522196689274673,1,1,1,0.779928495484189,0.593587544306113,0,0.0107640535763462,0.711079614193336,six,0,0,0.936545383020587,0.441435847801661,two,0.313994623382036,0.891478613745968,0.816673330042508,0,one,0.356147783588343,0,0,four,0,0.833824156282747,0,four,1,0,0.579484364329622,1,0.526187214737144,0.734878940504083,three,1,six,seven,two,0.149454093118033,0
three,0,five,0.945239888532894,1,three,0.102384099254253,0.651873253092074,0.294717468723343,0.837917075444219,0.602395802886204,four,0.943278170687265,two,six,0.468951300799562,four,0.711336888805156,0.420060606180283,0.98815366958516,0,one,0.384774779787496,0,six,0.903277533964078,0.00465545040745063,0,1,0.781434494300439,three,0.953700984283436,0,0,four,0.763187047957478,0.929194450515049,0,seven,0,0,seven,1,0.0699246811963935,0,1,0,0.0711926110430413,six,two,0.677652382281133,six,0.757317556659733,four,0.57361887407629,1,eight,one,0,0,0.583014631632373,three,one,1,nine,three,0,0,0.941186784082826,0,three,three,0.251437502478572,1,0,0,1,0,1,1,0,three,one,1,three,four,0,0.341217531462083,0,four,0,1,four,0.812785625552939,1,0,three,0.0706947540472052,0.801986768637131,0.939550474719135,0.568871662015265,four,0.528409203082103,0.836359960571567,0.180608824349587,eight,0.135720362596639,five,1,four,0.855125322500032,0.828916168276569,0.476167099093945,five,0.554663498432324,0,0.20759610629859,two,1,five,0.700334383480208,six,six,four,three,two,1,1,0.359220004221993,one,1,1,0.138275147742019,0,0.448316071450149,0.924626672331471,one,three,0.861372600196034,one,four,two,0.0368681938640211,1,1,0,0,0.811710481926743,0.246365279169708,two,three,five,0,1,seven,0,0.846914841279153,three,1,five,0.809488755861966,two,one,one,0.665095087981153,eight,three,two,0,0.628387103349675,0,three,three,0,0.183440564946408,three,two,seven,0.152110950299738,three,0.976395117907534,two,0.171986286886864,seven,0.163638336775517,0.555000880266647,two,three,1,0.280843390214184,0,0,four,two,0,1,0.895697898777468,0,1,0.716712709754012,one,0.649489362768083,0,one,three,two,0.83732726572301,0.964824828962515,three,three,0,0,0,0,eight,0,one,0.429898195629971,1,0.483477943655661,0.456019692189434,0,three,0.565734999352062,1,three,1,five,1,1,0.376522195743547,0.743490159993193,0.81747455800444,0.142665489066925,0.693178962351927,0,0,0,two,seven,six,0.178074946998545,0.61198687394571,0.829188782253879,0.678292146271087,three,four,0.275670832424326,1,0.10041951789491,1,0,0,0.395823315837188,0.327329234779128,0.684855026805483,0,eight,0,0.268711310267406,0,0,0,0.29640767075935,0.742156104552474,1,0.318985770990926,0.614070760908699,one,1,0,0.0613389366157441,0.918471647898197,two,0.589935088190839,0.0981117585097243,0.40453556041619,1,three,0.854369548948191,1,1,one,0,0.898478431306244,1,two,0,1,0.613957151898343,0,0.647882316443513,0.745925481950568,three,1,four,six,three,0.49889888761557,0
three,0,one,0.913100605883474,0,three,0.00992552950917946,0.685404906085045,0.890887852454924,0.0288882217479252,0.344352384886842,six,0.331035420705545,one,seven,0.36087622970097,four,0.599772449440594,0.529528940445901,0.633401816624919,1,three,0.922363341662217,1,four,0.468629694245564,0.867423358430545,1,1,0.992088307694149,eight,0.511087491800469,0,1,one,0.933617129656699,0.0192527594579911,1,eight,0,0,seven,0,0.481751425577552,1,0,0,0.784096954057837,four,five,0.806771543177845,three,0.368615498768767,two,0.680525860387485,0,six,six,0,1,0.547858635057043,three,four,0,five,two,0,1,0.474537981523547,0,four,four,0.0265518773050357,1,1,1,0,0,0,1,0,two,two,0,five,three,0,0.254660722602039,0,two,1,0,three,0.0397104825975826,0,1,five,0.658167914621327,0.75222101744761,0.529372995708515,0.980256324979365,two,0.21254096243727,0.642661796247298,0.822523319702519,five,0.532803709900716,three,0,one,0.596709153340053,0.909695023087603,0.428573233726422,four,0.826415540295141,0,0.426442181126243,four,0,three,0.446399335280699,one,three,four,two,three,0,0,0.836878782123243,one,1,1,0.772211910809409,1,0.40086142552917,0.755119632833601,six,one,0.107346436691317,one,four,three,0.634639525643131,0,0,0,0,0.577413418064541,0.749469555683546,one,four,six,0,1,four,1,0.5567676146989,five,1,two,0.68307014241664,seven,three,eight,0.682008700706225,seven,six,one,0,0.53500548632356,0,seven,one,0,0.361643086439766,four,three,one,0.533685390643992,five,0.81614623168618,four,0.332892196665324,nine,0.65073299987258,0.348386886355994,two,one,1,0.556213263633817,0,1,six,seven,1,0,0.0977935027242302,0,0,0.236682787342157,four,0.423867830405714,1,five,two,three,0.109949707480694,0.742228355139162,three,six,0,0,1,0,seven,1,five,0.126739177928429,1,0.766100678903692,0.230665884131453,0,two,0.697536168306387,1,seven,1,six,1,0,0.349469927572197,0.21141321385737,0.521946671682804,0.0314789712854252,0.213250388504977,0,0,1,two,seven,four,0.306822184111888,0.0719183772141437,0.0488098804713912,0.575092865570346,one,two,0.783772097751862,1,0.748735981102601,0,1,1,0.184126560542016,0.89945591501743,0.919207943172111,1,nine,0,0.312191786944493,0,0,0,0.800411210840364,0.675848668652874,1,0.961981159620668,0.0312920505671673,seven,1,0,0.503736009972272,0.603182204320572,three,0.251930140502675,0.0036151116594042,0.466343353690381,0,three,0.743186222031851,1,0,one,0,0.847166344587248,1,two,1,0,0.789644849742242,0,0.137936577999506,0.768511363731934,two,0,eight,three,three,0.350294595214702,0
seven,1,four,0.981282980105176,1,three,0.410649683677455,0.338937251432618,0.513149424596978,0.594238386959009,0.236737460682956,six,0.660947106186716,three,one,0.49779636994851,two,0.482153667959305,0.52669966334732,0.543913088471169,1,two,0.323852709109296,1,nine,0.352807255385012,0.483965409045107,1,1,0.22849791934166,six,0.574503364617036,1,1,two,0.167684224233031,0.10946037348074,1,one,1,0,five,0,0.229574929704372,1,0,1,0.495087594828006,one,one,0.619693793959301,one,0.900599295440669,one,0.402859461331131,0,seven,two,1,1,0.254105039046742,two,four,1,eight,three,1,0,0.00495260474803016,1,four,one,0.629248478635206,1,1,0,1,1,1,1,0,three,four,0,one,one,1,0.269784269817954,0,three,0,0,three,0.51032853162873,1,1,one,0.848231558090517,0.374550875893648,0.0947607043573383,0.071347238803337,five,0.46253649429386,0.407023975792438,0.724658899618269,four,0.284701006817547,one,0,two,0.301590384429764,0.0770943107838263,0.554166992532203,seven,0.649340604690846,1,0.656045394688909,seven,1,four,0.512316383996522,one,three,seven,two,three,1,0,0.365631999470012,three,0,1,0.847543607734813,0,0.666686031811589,0.281585100315363,two,two,0.717664211308811,one,two,three,0.874291109933955,1,0,0,0,0.0367370582345753,0.047762547353473,three,three,five,1,0,six,1,0.788099822657288,eight,1,five,0.370867805729972,six,two,one,0.652736679833676,two,one,four,0,0.769099283974352,0,three,two,0,0.225401979779053,three,four,five,0.464290235451794,five,0.744309062405296,one,0.98507398874446,one,0.634550016346472,0.926741115995923,one,seven,0,0.396346545107762,1,0,five,five,1,1,0.265449365084483,1,1,0.494080156868531,six,0.238772264343913,0,five,two,three,0.697056336181931,0.444769884235089,two,four,0,1,0,0,eight,0,five,0.795588288058932,0,0.122237017964045,0.636705548589273,0,two,0.454428205603074,0,two,0,two,0,0,0.229485455008717,0.539890499802843,0.415309214672763,0.235858965426972,0.260433299049208,1,1,0,two,three,five,0.0505222997686771,0.623730343244888,0.393254710692804,0.184703902291053,three,three,0.0622312512689117,1,0.582932923840619,1,0,0,0.0504252820530801,0.43546508063041,0.666230402846838,1,four,0,0.253786295688887,0,0,1,0.404632133296248,0.218362097525321,0,0.0784023914071279,0.69430132843074,five,0,1,0.909473565905404,0.255709797280976,four,0.470764542059797,0.5062173334255,0.0933100679942254,0,one,0.540281204876089,1,0,three,0,0.869214777870966,1,one,1,0,0.183369127019755,0,0.599070029498472,0.913960480465288,three,0,one,one,four,0.0910667368271539,0
