cdata12,ndata34,cdata96,bdata33,cdata72,cdata27,ndata14,cdata25,bdata49,cdata40,cdata49,ndata92,ndata36,bdata84,ndata30,ndata86,ndata16,bdata11,cdata32,cdata92,bdata80,ndata98,cdata45,cdata11,cdata69,cdata44,bdata12,cdata17,cdata24,cdata75,ndata73,cdata57,ndata49,bdata68,bdata54,cdata95,cdata47,cdata65,cdata6,cdata56,ndata3,ndata61,bdata83,bdata40,bdata44,bdata48,cdata60,bdata38,cdata15,ndata12,cdata77,cdata37,cdata97,bdata57,cdata73,bdata21,cdata54,bdata61,cdata1,cdata20,cdata31,ndata74,cdata82,cdata43,cdata68,bdata74,bdata46,ndata54,cdata30,bdata59,bdata87,bdata85,ndata2,cdata13,ndata15,ndata67,bdata7,ndata13,ndata27,bdata19,ndata42,bdata36,cdata4,cdata61,cdata62,ndata44,bdata9,cdata18,ndata76,cdata41,bdata14,cdata100,cdata16,bdata47,cdata9,ndata19,bdata77,ndata88,ndata59,bdata13,ndata80,bdata29,ndata37,ndata50,ndata97,bdata56,bdata6,bdata1,cdata55,ndata4,bdata92,bdata60,cdata34,cdata33,cdata79,ndata84,bdata81,bdata45,bdata64,cdata91,ndata65,bdata55,ndata82,bdata63,ndata91,ndata41,cdata80,bdata25,cdata93,bdata34,ndata38,ndata95,ndata29,ndata8,cdata66,bdata22,bdata72,cdata74,ndata60,bdata91,bdata97,bdata24,cdata10,cdata50,ndata32,cdata85,cdata46,ndata20,cdata83,ndata26,bdata16,ndata93,cdata71,cdata58,ndata31,cdata67,bdata73,bdata58,bdata2,bdata51,ndata35,bdata89,bdata66,ndata64,ndata75,cdata35,ndata51,ndata9,cdata63,ndata24,bdata4,ndata72,ndata23,bdata15,bdata31,ndata18,ndata70,cdata64,ndata63,ndata87,cdata5,ndata46,cdata81,ndata22,ndata52,bdata98,cdata7,ndata53,bdata43,bdata32,bdata35,ndata94,cdata2,ndata78,bdata88,bdata90,ndata10,cdata28,bdata37,ndata25,cdata22,cdata70,bdata95,bdata10,bdata8,cdata26,cdata98,cdata23,cdata39,cdata51,cdata8,ndata56,cdata29,ndata81,bdata39,ndata47,bdata41,bdata65,bdata78,ndata77,cdata94,ndata48,cdata76,ndata69,bdata27,ndata55,cdata21,cdata90,ndata83,bdata69,ndata7,bdata75,bdata50,bdata86,cdata89,ndata71,ndata68,ndata66,ndata62,cdata36,bdata20,cdata99,cdata52,ndata79,bdata71,ndata58,cdata88,bdata94,ndata1,cdata78,bdata79,cdata87,bdata70,ndata33,bdata5,ndata85,ndata43,bdata18,cdata38,ndata99,ndata39,ndata5,ndata96,ndata6,bdata23,ndata90,bdata53,ndata40,ndata17,bdata67,cdata48,cdata59,bdata93,cdata86,bdata62,cdata84,bdata76,bdata96,bdata26,bdata42,ndata28,bdata28,cdata19,bdata52,bdata82,bdata100,ndata57,cdata42,bdata17,ndata21,bdata99,ndata89,bdata30,cdata3,cdata14,cdata53,ndata11,bdata3,ndata45,ndata100
three,0.292111391464032,five,1,two,nine,0.167869867823483,one,1,four,three,0.143872460997248,0.833474137533437,0,0.414005033533307,0.205542441441679,0.307128397988591,1,five,five,1,0.248109126325738,two,six,eight,three,1,six,four,two,0.526462422960751,three,0.12056039951725,1,0,one,five,four,four,three,0.455209864169175,0.889693427700422,0,1,0,1,seven,1,four,0.221771181366702,five,two,four,0,three,0,one,0,one,nine,five,0.207575593305992,two,five,seven,1,1,0.668404917740294,three,1,0,0,0.272876377709783,two,0.891575023919902,0.175088507509911,0,0.526208745774073,0.86458742255576,1,0.762809262429228,1,three,six,four,0.436848746394148,0,four,0.00509634235542067,four,0,four,three,0,one,0.390106127049055,0,0.400819369959772,0.28582178372585,0,0.0774863480691572,0,0.518544878062157,0.782201826066782,0.908868639058747,1,1,1,four,0.347281878744976,1,0,four,eight,three,0.710398614207682,0,1,1,two,0.512572522619488,0,0.141192508094238,1,0.081804875352242,0.0371237581135134,one,0,five,1,0.229418545211049,0.523415249274594,0.299351043253206,0.833343170001628,one,1,1,five,0.235254274031053,1,0,1,three,five,0.706028752386974,three,five,0.697182662405574,three,0.56270658872948,0,0.71652013819536,two,two,0.0120078542227655,one,0,1,1,0,0.947868802315982,1,1,0.815628206677063,0.224458766095442,five,0.0337271501395011,0.035559693238794,six,0.0230307868503445,1,0.414314322013832,0.154956488636532,1,1,0.486155499198332,0.354039453706364,five,0.520851127316959,0.673428089186217,three,0.875933063668501,one,0.197464544432561,0.853623582897025,1,three,0.63824775483157,0,1,0,0.594748577349471,one,0.0738760195247469,0,0,0.699387287458383,four,0,0.80602657221367,nine,seven,1,0,1,two,four,three,four,one,seven,0.00279606587400649,one,0.3837384796681,0,0.703144154807891,0,1,1,0.24746649528395,two,0.55974578311869,four,0.494807874173844,0,0.702561124961763,two,one,0.988130094843363,0,0.626134676316517,1,1,1,seven,0.62121234826399,0.885455978968004,0.703692196596755,0.718860287512715,two,0,three,seven,0.391950212542189,1,0.0289360096433788,three,0,0.144868919995283,one,1,one,1,0.298131651466169,0,0.628605159081651,0.570685135842007,0,seven,0.744997557875398,0.110288324792504,0.709091112251176,0.828815581637332,0.0197269690437595,1,0.804733314139235,1,0.708622790190401,0.728451820009904,0,two,four,0,six,1,two,1,0,0,0,0.536502002392572,1,two,0,0,0,0.847083301053607,four,0,0.44737476625826,1,0.211983492433732,0,seven,seven,one,0.415168941166002,0,0.0699054142046297,0.327884160193823
five,0.565323979208259,seven,0,one,one,0.707060051142188,three,0,one,five,0.212613423718626,0.175663253722635,1,0.4427269105387,0.260046960427269,0.0744534571612185,1,one,three,1,0.472246131397125,four,four,six,six,0,five,three,two,0.954723249385639,two,0.160501642855264,0,1,four,five,six,two,three,0.473821797775545,0.128567041911766,0,1,1,1,two,1,four,0.308054134050311,five,five,four,1,three,0,three,0,one,two,two,0.580853950088972,three,five,three,1,1,0.966922677795923,four,0,0,0,0.0181498036362482,four,0.0586954805376865,0.592388920991512,1,0.0397022452910881,0.684231251741741,1,0.334562476001912,0,three,five,one,0.0351929649071651,0,three,0.743559669297612,three,0,one,one,0,three,0.386340930448622,1,0.310676435659285,0.429346163232869,1,0.52969311167139,0,0.206134812063506,0.358422288799423,0.743962906783259,0,1,0,one,0.145395439109627,1,1,two,four,four,0.737488144221679,1,0,1,two,0.596776205353662,1,0.273128097685822,1,0.525096469264515,0.533348401704686,six,0,one,0,0.166127339148371,0.787533170498628,0.611085704345385,0.0473876988505892,three,1,1,two,0.62199828061249,0,1,1,two,five,0.336730880551643,four,six,0.406020469498976,one,0.18385457553644,1,0.634421978668783,three,five,0.163327609045463,four,0,1,0,1,0.414789855850347,1,1,0.699994643284417,0.358619458622199,five,0.771890934137923,0.0200929374369417,two,0.601014975477804,1,0.325039089293684,0.641110288945975,1,1,0.834949872980631,0.0301960052796498,three,0.122403855790551,0.0125140349827469,three,0.890796440333148,four,0.091030372098646,0.396383093571829,0,two,0.372307972355037,1,0,0,0.0364296796079839,one,0.748844347883509,0,0,0.574415798253911,four,1,0.384671985281611,two,seven,0,0,1,three,two,five,two,three,five,0.211773297909147,three,0.568751780051916,0,0.22615075108922,1,1,1,0.97964244462151,two,0.583400030028246,two,0.549420699462675,1,0.826048224714144,one,five,0.95732619348526,0,0.219105833733107,0,0,0,three,0.96888770657456,0.916167602442009,0.796660343421052,0.563756951663166,one,0,one,one,0.245642353395388,1,0.0862382440843702,eight,1,0.134806827527112,one,0,four,0,0.891098350469899,1,0.174919029338979,0.530852703740743,0,six,0.460976798816857,0.544529589254696,0.0628250281791287,0.853140006874289,0.320748763934097,1,0.929144942200477,0,0.106050565917675,0.264909240923966,1,three,three,1,seven,1,four,0,1,1,0,0.700900275009849,0,seven,0,0,1,0.359846918024165,one,0,0.607449405822776,0,0.716654732724484,1,two,nine,five,0.916453912237419,1,0.306447299471745,0.829241403269316
four,0.0373392730122929,five,0,one,nine,0.793453992217263,three,0,four,two,0.734237838267698,0.223833222834955,1,0.0415333698884693,0.603851153883335,0.133031591440453,1,seven,five,0,0.366608084161725,one,one,eight,one,1,two,one,three,0.0245326615661594,one,0.953803962942972,1,1,five,two,six,four,one,0.710137658548353,0.839591204915791,1,1,1,1,six,0,two,0.954980791190081,three,two,one,0,two,1,one,0,two,nine,five,0.690361126846358,three,six,two,0,1,0.371230625533927,four,0,0,1,0.131162240969968,one,0.809383449952646,0.804264186890634,1,0.845346056463243,0.921221479868683,0,0.585267688569316,1,three,five,seven,0.449932453806746,0,four,0.907094724608797,seven,1,one,two,1,four,0.640857251969923,0,0.10551089515069,0.0556409068784937,0,0.34904540011599,1,0.13800322332119,0.843582082197019,0.410222647011959,0,0,0,one,0.589243773928758,1,0,one,four,three,0.529687114102233,0,0,1,four,0.871962986664721,1,0.670107991883202,0,0.0339466664729607,0.330426338050751,three,1,three,0,0.106411082994244,0.137224643905807,0.383652287823934,0.672447841914725,four,1,0,five,0.927506422731109,0,0,0,one,two,0.782826073269974,two,two,0.837756175069942,two,0.32828965162888,1,0.35649441228207,one,three,0.214172733587677,five,1,0,0,1,0.224893638364589,0,0,0.727761943193985,0.774445527599748,three,0.197524557068809,0.86410044737291,four,0.248179182614827,0,0.884216991784667,0.0986780350399509,1,0,0.369517240246294,0.312075512722328,four,0.536650026271216,0.316174780201325,nine,0.0747067531522346,one,0.41345227013726,0.716368468387008,0,two,0.463490892649611,0,1,1,0.990609713667033,one,0.987219985462256,0,0,0.959296320809076,four,0,0.0983852262415192,one,four,1,1,1,three,two,two,five,four,five,0.475583306277214,five,0.0692379597499149,0,0.42098519044024,0,1,0,0.40612327850311,two,0.442606506194073,four,0.246338903231763,0,0.394464132261768,four,four,0.181893576726401,1,0.743430542662018,0,0,0,two,0.779627103703583,0.163627513989891,0.353528557035341,0.371545554972085,three,0,one,eight,0.265039711175464,0,0.89779909870873,four,0,0.768199986963162,one,1,one,1,0.447613099783583,0,0.38520395711071,0.934071753715262,0,four,0.0460700866820983,0.554481303983924,0.172062429092089,0.144984458180832,0.886954332171556,0,0.782155735648766,1,0.319349694971212,0.886417498068658,0,three,three,0,eight,1,five,1,0,0,1,0.668499627084367,1,five,1,0,0,0.391879617687187,one,0,0.314761350899354,0,0.740390019063503,0,seven,eight,four,0.612540213439746,0,0.171343545208994,0.486205479667615
three,0.424103211444941,six,1,two,seven,0.268737955740553,two,1,four,one,0.728717310424139,0.737252066722321,0,0.771977317759254,0.963268488600273,0.153697469919244,0,two,four,1,0.451272692044964,three,two,two,nine,0,two,one,three,0.531874259025266,five,0.290593045279885,1,1,three,five,eight,one,one,0.0972500414908066,0.859524515282462,1,0,0,0,six,1,one,0.262728592163962,five,five,three,0,three,1,two,0,one,seven,three,0.340758869915918,three,three,eight,0,1,0.937052903109251,three,1,0,1,0.988874108905201,one,0.343952244890986,0.273107417820631,0,0.430803807715489,0.0704531814364024,1,0.704103107679803,0,one,six,six,0.279988647228411,0,two,0.687408262813882,one,0,four,two,1,four,0.036364545700325,1,0.509627283902452,0.511128560447414,0,0.474552180975871,1,0.661410000357093,0.973082634357875,0.355883151009766,1,1,1,five,0.593942185717673,1,0,three,three,four,0.964996539729015,0,0,0,one,0.183382803314172,0,0.916698961811303,0,0.683867776841687,0.0708196438165051,two,0,three,1,0.00351534431777745,0.947819851134409,0.996101953079239,0.80450935260856,four,1,1,six,0.285319331542397,1,1,1,three,three,0.94686650677848,three,six,0.682149473925854,one,0.473609909839938,0,0.579338950245543,three,two,0.660311301726084,two,0,1,0,1,0.933231847795835,1,0,0.625328266882907,0.0340074559497902,three,0.786065194734468,0.475759253054972,six,0.636169712292555,0,0.421395447198571,0.548512600362293,1,0,0.0782246263562432,0.583738867360163,nine,0.293357018285856,0.557794020456952,seven,0.428998330277358,three,0.0660600932322609,0.203044710546404,1,two,0.318327837487525,0,0,1,0.199402718009055,two,0.630170775700119,0,1,0.0402789148586482,one,0,0.96765749368926,five,two,0,0,1,three,four,six,one,two,two,0.274499004186688,one,0.617833146734549,1,0.842011180505221,0,0,1,0.0987653550764626,three,0.241552664098908,seven,0.0215077458318751,1,0.727271644168432,eight,two,0.238665033154847,0,0.107578546538149,1,0,0,four,0.873765987582081,0.148673476923852,0.625725778296647,0.16848050938297,four,0,two,one,0.230245174541029,1,0.722618890692032,seven,1,0.17100715381414,two,0,two,1,0.814259683608905,0,0.453966200158537,0.485467891322212,1,four,0.332484862539349,0.327176756317399,0.202220624244868,0.199378806080756,0.761658543343038,1,0.292211285138098,0,0.63418431713075,0.456152269855356,0,one,two,0,eight,0,three,0,0,1,1,0.94813486273808,1,six,0,1,1,0.820084680340598,four,0,0.382361633477772,0,0.713070709010905,1,eight,seven,three,0.629137071699883,1,0.533264430804039,0.877295950288405
one,0.130601691650853,three,1,two,eight,0.163459607717806,one,0,three,two,0.918185785786002,0.806422886650073,1,0.296191072381574,0.797393054651032,0.313511790199856,0,five,two,0,0.524696311240619,three,six,eight,four,1,three,four,three,0.93112801897404,four,0.797130992764007,0,1,eight,three,eight,two,two,0.587812821600131,0.189618496744887,1,1,1,1,three,1,three,0.963955044127222,three,four,one,1,three,0,one,0,four,one,five,0.502075437133067,one,two,three,1,1,0.2411368165985,four,0,0,0,0.626014443028051,three,0.030213566604788,0.343332100489687,1,0.919468958462753,0.0457747712076951,0,0.780887596625748,1,four,five,one,0.585133218110749,0,three,0.530424502515799,six,1,four,three,1,two,0.980467961216318,0,0.870645872624176,0.039025461092648,1,0.0945456435092353,0,0.427284552028318,0.229581638033313,0.00841310703854703,1,1,0,two,0.73972354151519,1,1,one,five,four,0.643233503854518,1,0,1,three,0.169882446481337,0,0.478111709127277,0,0.900543482310478,0.990602985397798,four,1,one,0,0.97980107378957,0.817413991269646,0.432262464323332,0.200371950058842,four,0,1,five,0.471898507232286,0,0,1,three,four,0.553035584740885,one,four,0.564229525730228,three,0.834744321772011,1,0.0345159115641088,two,six,0.0508579552114523,four,0,0,0,0,0.204586192610292,0,0,0.52904384853996,0.887771707077457,three,0.94843334162754,0.706079720853417,two,0.343717027333776,1,0.304736681054217,0.70159297642798,1,1,0.954757478036276,0.384090429859059,five,0.49838330233797,0.335877904633348,two,0.513346001290795,two,0.810623772377548,0.785318371003446,1,two,0.897290653339235,0,1,0,0.487680040958496,three,0.439171312084639,1,1,0.570384897163458,five,1,0.824254434244177,seven,two,0,1,0,one,three,four,five,one,six,0.104179181840825,one,0.321550056839213,0,0.189060891525707,1,1,0,0.507687921729992,two,0.226320437379758,two,0.434844548119609,1,0.401388556424781,six,one,0.147621836565058,0,0.100886872922915,0,0,1,six,0.612126543119687,0.676975604093082,0.684407632295956,0.181276069286303,four,0,eight,seven,0.706283505753655,1,0.885311257564667,five,0,0.610629955701924,four,1,one,1,0.745540558986192,0,0.670515784612137,0.339776004798077,1,six,0.457675545476847,0.765316113085016,0.466689568537672,0.276400783042926,0.497537671643798,1,0.460039148129339,0,0.816017645462417,0.481026973135885,1,one,three,1,six,0,five,1,1,1,1,0.608469999131002,0,five,1,0,1,0.504558175972562,three,0,0.0413998337091273,1,0.886963408809169,1,one,four,five,0.645731534542593,1,0.6961154904778,0.716154910115728
one,0.718809935517629,five,1,three,eight,0.288712196129608,two,1,one,four,0.899494270710555,0.454811625727907,1,0.980533560353985,0.955310048155382,0.850034145793811,1,one,four,0,0.0967520326965666,four,one,one,three,0,two,three,three,0.749531405334695,four,0.495467993737191,1,0,seven,four,four,two,three,0.366572858151718,0.650170801867247,0,1,1,1,two,0,one,0.490215293831846,five,four,two,1,one,1,three,1,three,six,two,0.460687385222667,four,eight,eight,0,1,0.769571346057704,four,0,0,0,0.240959557205717,two,0.117668671477776,0.500416740351056,0,0.310062474874971,0.900513954067733,1,0.894341348372346,0,one,three,five,0.200502253453402,1,three,0.474275511320967,one,1,one,four,0,two,0.478475250739611,0,0.292355025514367,0.0146460200350303,0,0.869679720830935,1,0.858861170417706,0.987935899524603,0.374544283778751,1,1,0,one,0.522489813995403,1,1,one,eight,one,0.970195262730019,0,1,1,five,0.0358552071096949,0,0.427464599941566,1,0.894080185987663,0.318936691532414,four,1,three,1,0.153897773463583,0.099253427503484,0.149857041059458,0.286479892493278,three,1,1,one,0.12637568571928,0,1,1,one,one,0.181042992884188,three,six,0.278810346779441,one,0.225763065719277,1,0.0842110222545971,two,eight,0.401911620461204,four,0,0,0,0,0.24626727574204,0,1,0.779173868396601,0.403655339897537,four,0.163100279984274,0.735583675947783,two,0.550064160194029,0,0.121581675826576,0.925370066802797,1,0,0.999306935208566,0.949983977004684,five,0.0426158791163987,0.267340890649517,six,0.16039260184855,three,0.957431827075731,0.070079657484629,0,three,0.34238405854535,0,0,0,0.35002143837766,two,0.864006190940108,1,0,0.883669768685757,six,0,0.37087083714933,four,seven,1,1,1,two,three,five,four,five,seven,0.842862024107228,four,0.844838673141307,0,0.907195719440805,0,0,0,0.250551835892208,two,0.706675550882867,seven,0.91058826931686,1,0.255388620290861,nine,one,0.905233108158002,1,0.987399355057066,1,1,1,seven,0.41338465843921,0.0334804667432875,0.905107999004043,0.102906393735711,one,1,four,one,0.498826946649303,0,0.0510276479712729,six,0,0.970512239666678,two,0,seven,0,0.717202942423501,1,0.355602672355795,0.363279474526771,1,five,0.212090331697025,0.500986783366254,0.751242448710385,0.350390246400171,0.52774188176502,1,0.962106597653322,0,0.744973392238193,0.401675660534275,1,two,four,1,one,0,seven,0,1,0,0,0.492596851428694,0,one,0,1,1,0.768450074427059,one,1,0.661751570567264,0,0.759247327288549,1,four,six,one,0.410002494466267,0,0.312102495268524,0.267868357232826
four,0.865936807602351,four,0,one,three,0.490679693999822,one,1,one,five,0.198482221006682,0.101741154608498,1,0.599971246605907,0.242159631677627,0.285949637921952,0,four,four,1,0.993191310274596,three,four,four,three,1,five,three,three,0.788970652014766,five,0.334807396746482,0,1,one,three,one,one,three,0.0863592184333088,0.0245066383691859,0,1,0,1,seven,1,two,0.580154295627769,four,four,one,0,two,0,two,1,one,three,eight,0.764217297589339,two,two,three,0,0,0.240013176864696,four,0,1,1,0.403814400206489,seven,0.466850625906519,0.925186172763202,1,0.115081900932086,0.193653879160535,0,0.679851682075025,0,eight,one,one,0.925124976367621,1,one,0.549237403126881,one,0,two,one,0,four,0.150350048028494,1,0.453307620891869,0.640765719803544,1,0.67732922988988,1,0.0239073246706764,0.983889986666422,0.257201639061421,0,0,1,four,0.586116536785227,1,0,one,three,one,0.245768818661011,0,0,0,four,0.619441246988707,0,0.292344980324626,0,0.732275476066363,0.28014126494503,five,1,five,1,0.48765739743127,0.314042783464178,0.680578926676755,0.641720414310606,one,1,0,two,0.309817762468346,0,0,1,one,four,0.646132806353464,two,four,0.381718993828129,one,0.428544363539076,0,0.350005356527484,three,four,0.914891640625361,seven,1,1,0,0,0.780292021281116,0,1,0.951723494448824,0.362947828068392,three,0.443853132504995,0.211654963991411,five,0.0759434938676515,0,0.567416677005904,0.292166834166385,1,0,0.752653894798168,0.0876372893337976,five,0.289337971740283,0.551846433230361,seven,0.129406351156299,three,0.0339398897672306,0.561894736037773,1,two,0.781446159581457,0,0,1,0.231785145384586,one,0.0350965374061105,0,0,0.127389364045586,eight,1,0.486600048512731,four,four,1,0,1,two,four,five,three,one,one,0.869464844825977,three,0.654243366741504,0,0.692276596393775,1,0,1,0.674483489204158,one,0.118574999055281,one,0.27870692482219,1,0.916701196772858,six,five,0.138261268548746,1,0.894563540987216,0,0,1,five,0.481102948444536,0.175300220550189,0.947102024763209,0.12479676162703,four,0,three,two,0.412838412717571,0,0.216984660268617,four,0,0.500705924759595,four,1,seven,1,0.417171300230339,1,0.0344561847559129,0.559026988629344,1,seven,0.918032825477859,0.928678541843585,0.532766379923825,0.65228288325748,0.764160462686257,0,0.339110541875579,1,0.097551260406111,0.5613939816764,1,one,five,0,five,0,two,0,0,0,1,0.763660797983136,1,two,0,0,1,0.340388940568409,two,1,0.0587992612139845,0,0.913709723417389,0,seven,three,five,0.945582582899511,1,0.925917800980332,0.254648911898132
two,0.767835597095324,one,1,three,nine,0.410531582251949,one,1,one,three,0.821201807806737,0.726001442745548,0,0.844088564130864,0.771506456928068,0.698044143799941,1,one,five,1,0.287591263770663,two,three,four,five,1,four,three,one,0.452483543127967,one,0.395425106812328,0,0,seven,one,two,four,one,0.599040021236173,0.939583598419388,1,0,0,0,five,0,one,0.0988729967535396,three,four,one,1,one,1,two,1,three,one,five,0.553640276040823,three,one,three,1,0,0.00308178041586982,five,1,0,1,0.405385019930175,seven,0.310309954636165,0.00353955809793083,1,0.650021734827947,0.44522171730884,1,0.220994819366905,0,one,four,five,0.352459574741487,0,three,0.0791145132229114,five,0,four,two,0,two,0.853213445758805,0,0.628906796133692,0.994306454238429,0,0.447263514992389,0,0.949289959009491,0.514128388975721,0.623823507301631,0,0,1,four,0.340519244438388,1,1,four,eight,two,0.733890744684887,1,0,1,four,0.0511980605674803,0,0.391653609691426,1,0.122955840006759,0.539331188940337,five,1,three,1,0.596628174013334,0.447811004960902,0.585626924241757,0.426232678069851,three,1,1,three,0.00764384236458027,1,0,0,three,three,0.945280265439556,two,two,0.539616916208799,three,0.161946906428901,0,0.862374337315341,four,three,0.756192161670006,six,0,0,0,1,0.177463425906576,0,1,0.249549482519862,0.656093757962025,four,0.5890841577906,0.21476029449334,one,0.930499283976983,0,0.196399778096429,0.458085517158226,1,1,0.912062196337381,0.506369425190995,nine,0.243929988311256,0.265391630774652,seven,0.754463816758608,two,0.546996253749895,0.434325554170664,0,four,0.0413071546463707,0,0,0,0.0691357204544389,three,0.11256115461982,1,1,0.740729063030901,four,1,0.946284971894872,eight,three,0,1,0,three,one,two,four,one,one,0.0213746306240764,four,0.804137294866453,1,0.194539942997229,1,1,1,0.718228846319055,three,0.969139804609745,six,0.207572918831168,1,0.401281837739392,four,three,0.600055495645585,1,0.575273168209146,0,0,0,five,0.526109814237141,0.590424006744149,0.905687486797976,0.33168122057992,four,1,three,four,0.943408438585308,1,0.912651673890152,nine,1,0.377169241249394,three,1,six,0,0.353947962926482,1,0.213291282171813,0.728765434902046,1,two,0.468800940479968,0.0832395988277929,0.84744442573598,0.0769333723387176,0.728518525401742,1,0.972808316179586,1,0.969314429175374,0.226497316483261,1,one,five,1,nine,1,eight,1,0,0,1,0.120702430258017,0,three,1,1,1,0.803128658310439,four,1,0.508814624580698,1,0.988623949310196,0,one,three,two,0.624340808519928,0,0.464540100028079,0.420238112747994
one,0.968227428090086,four,1,three,three,0.222443136714368,one,1,four,four,0.503464861522576,0.431698072053026,1,0.433418154757099,0.905089918467462,0.627549763787454,0,six,two,0,0.382293649720299,five,five,three,five,0,two,one,one,0.832731696896747,five,0.358789084345042,0,1,eight,two,five,two,two,0.972227887474902,0.0195605488125362,1,1,1,0,three,1,four,0.255246173585076,five,one,two,1,three,1,one,1,four,nine,five,0.035215811299671,one,five,four,1,1,0.755895139922336,two,1,1,0,0.861587699709717,seven,0.154836898288867,0.0887988026310615,0,0.194141613593121,0.0316984357194737,0,0.945870199487908,0,seven,five,five,0.647690989242022,1,three,0.0669961694758857,two,1,four,four,0,two,0.646467730574841,1,0.921485825420823,0.214923479718716,0,0.717763631249533,0,0.37683340180389,0.426493276493072,0.16375576545813,0,1,1,one,0.40948554920853,0,0,two,nine,two,0.570299857200817,0,1,1,four,0.00283884562165138,1,0.910028592234263,0,0.661125820961612,0.613491448656511,six,0,four,0,0.242930273906412,0.604010310593295,0.326758490048077,0.90507670030482,two,1,1,two,0.635586153138902,1,1,0,two,three,0.501744309407576,one,two,0.494324441499657,one,0.87340393453705,1,0.148898699166815,four,three,0.153997062003869,four,1,0,0,1,0.937779552906223,0,1,0.170498791106549,0.998665538665616,one,0.876725284075383,0.98857484647965,three,0.24620463408278,0,0.666628231017935,0.916085378108133,1,0,0.960674771747694,0.116879440486453,seven,0.47269293676987,0.234134254605799,one,0.00617398136925473,two,0.0378114515528395,0.304303462395381,1,one,0.124575545289925,0,0,1,0.484016951036914,three,0.362225565399458,1,1,0.0395360757204664,six,0,0.972103696384121,two,seven,0,1,1,one,one,five,three,four,six,0.664068711524077,one,0.110371379848978,1,0.5963224297698,1,1,1,0.773578116557175,one,0.230285997444413,two,0.491296660054705,1,0.529736210278073,five,five,0.627106444470338,0,0.510701470572076,1,1,1,three,0.778965522557215,0.371136442723744,0.194410277884145,0.791033489335285,three,1,two,five,0.594168326369469,0,0.894358906139639,six,0,0.271128607192961,four,0,three,1,0.650783806186222,0,0.238399312168686,0.458710664348568,1,seven,0.53980528216214,0.817287951021609,0.653442401676797,0.0226228515593566,0.224778107236801,0,0.194138769831672,0,0.113005833946235,0.16283030685432,1,three,two,1,two,1,eight,0,0,1,1,0.0401047488814994,1,six,0,1,1,0.936773623355439,three,0,0.609367570185396,1,0.592002490192223,1,one,nine,two,0.695539168664301,0,0.868240330410525,0.0930205849900138
five,0.137812212845025,six,1,three,nine,0.42599330883474,one,1,three,four,0.726965958654374,0.0973758544874989,0,0.723233371879816,0.883551287764514,0.218509487822411,0,seven,four,0,0.164309591705896,five,six,seven,five,0,five,three,two,0.897489089745691,four,0.862134450601429,0,1,seven,two,four,two,two,0.303051282878552,0.150186160401484,1,0,1,0,one,0,one,0.682219199459961,two,five,four,0,one,1,two,1,two,two,five,0.305753079945487,one,four,five,0,1,0.364857989772243,three,1,0,1,0.106225326184943,five,0.58806327633378,0.327661720053541,0,0.767595156236437,0.484625552753709,0,0.607655615476196,0,five,six,three,0.189694243403816,1,two,0.197240394162386,one,1,one,one,0,two,0.206916763718468,0,0.378197214022526,0.530268315076843,1,0.506532742234558,1,0.870026417124379,0.900899550678216,0.554423436402741,0,0,0,one,0.477516081986089,1,1,four,eight,one,0.561105015412987,0,0,1,three,0.470189531409003,1,0.143558608642156,1,0.759586721822085,0.82911845012377,five,1,one,0,0.252743257882076,0.625257442871075,0.530313626229176,0.161167911042923,one,0,1,four,0.737105091859691,0,0,0,three,five,0.907439093481645,three,four,0.0801262281957755,one,0.691856921243591,1,0.455390624913843,two,three,0.394305947094135,three,0,0,0,0,0.56132942708975,0,1,0.133617344621841,0.902128047917549,one,0.0171780722195617,0.822645684122093,six,0.756585799152766,1,0.912358939156271,0.749796765571221,1,1,0.978504050253783,0.833059739649901,eight,0.336344100644748,0.294988382547592,seven,0.22747557505261,two,0.763160422705704,0.980429226594136,1,three,0.567075116027258,0,0,0,0.846225956659396,two,0.800367014373363,0,0,0.440873170297199,three,1,0.450813439969586,five,four,0,1,0,one,one,two,three,four,six,0.974719070414035,two,0.620897252374915,0,0.215155897825794,0,1,0,0.0351358606747724,one,0.188459154907855,four,0.436697205856499,0,0.115122217234044,six,four,0.15024752168048,0,0.0502445769805512,1,0,0,seven,0.931419220474166,0.840858314560486,0.847743813235689,0.693962495726228,one,0,five,three,0.401891071714513,0,0.131942757642827,one,1,0.351202813995847,two,0,one,1,0.575474821943185,1,0.0462211093939975,0.433742857652092,0,eight,0.266132218165652,0.0759141887153181,0.768123363278336,0.45026476007366,0.702973769247228,1,0.20066398501992,0,0.615978135125864,0.0273354394404649,0,two,one,1,eight,1,six,1,0,1,1,0.709395667590689,0,one,0,0,1,0.535944217750836,three,0,0.759552771093347,1,0.363487395084808,1,nine,three,two,0.548394558239567,0,0.120454009583978,0.906162642778134
