bdata76,bdata62,cdata70,bdata94,cdata25,bdata6,cdata81,cdata53,ndata52,ndata89,ndata73,cdata52,bdata72,cdata1,bdata81,bdata3,bdata14,cdata67,cdata88,ndata99,cdata48,bdata12,bdata11,cdata29,bdata4,bdata45,ndata51,bdata83,ndata60,bdata10,cdata90,bdata30,bdata87,cdata12,cdata100,ndata46,bdata2,ndata69,ndata39,bdata75,bdata84,ndata15,ndata84,cdata95,ndata34,cdata10,ndata93,bdata82,bdata25,bdata26,ndata81,ndata85,bdata92,bdata44,bdata18,ndata42,ndata75,ndata65,cdata28,cdata11,bdata80,ndata96,ndata45,ndata23,bdata39,cdata37,bdata59,ndata22,ndata77,cdata15,cdata93,cdata75,bdata37,cdata9,bdata69,ndata26,ndata97,cdata49,ndata86,cdata8,bdata57,bdata27,cdata43,cdata62,ndata25,ndata24,bdata91,bdata23,bdata22,cdata34,cdata84,cdata20,cdata97,cdata14,bdata28,ndata31,ndata79,cdata55,cdata64,ndata37,ndata5,bdata77,ndata68,ndata94,bdata90,cdata30,cdata61,bdata17,ndata40,bdata100,cdata71,bdata71,cdata38,bdata78,bdata98,bdata61,bdata68,ndata4,ndata1,cdata80,ndata67,ndata100,ndata49,cdata17,bdata16,bdata47,bdata7,bdata93,cdata69,bdata21,ndata78,cdata79,cdata78,cdata85,ndata88,cdata82,cdata63,ndata16,ndata87,cdata73,cdata13,bdata36,ndata59,ndata33,bdata63,cdata35,cdata45,cdata2,ndata80,ndata18,ndata9,bdata43,cdata47,ndata28,cdata76,bdata89,bdata79,bdata56,ndata55,ndata83,cdata3,ndata66,cdata96,ndata70,ndata61,cdata56,ndata6,ndata53,cdata99,ndata8,ndata47,bdata41,ndata71,bdata48,cdata36,cdata83,cdata5,cdata33,bdata73,cdata16,ndata14,bdata46,ndata57,ndata98,cdata26,ndata38,cdata86,ndata63,ndata19,bdata66,cdata50,ndata90,bdata97,cdata23,ndata21,ndata20,cdata98,cdata91,bdata52,bdata58,bdata9,bdata15,bdata29,bdata74,cdata24,ndata74,bdata88,ndata92,ndata41,ndata91,bdata86,bdata19,cdata41,cdata39,bdata49,cdata22,bdata70,ndata56,bdata51,ndata64,ndata58,bdata38,cdata6,ndata35,bdata65,ndata29,bdata60,bdata64,bdata5,ndata3,bdata54,ndata76,cdata18,ndata32,cdata21,bdata53,cdata44,bdata1,ndata95,bdata95,cdata77,cdata68,ndata44,bdata42,cdata7,bdata8,ndata48,bdata13,ndata36,cdata72,cdata92,cdata58,cdata60,bdata67,bdata20,cdata27,cdata4,bdata40,cdata89,cdata54,bdata96,cdata51,ndata72,bdata33,ndata10,bdata31,bdata35,bdata24,bdata55,ndata27,cdata42,ndata54,bdata99,ndata50,bdata34,cdata94,cdata40,cdata87,ndata62,ndata7,ndata2,cdata74,cdata31,ndata43,cdata57,bdata32,ndata82,cdata65,ndata11,ndata30,bdata85,cdata59,cdata19,ndata17,cdata66,cdata32,cdata46,ndata13,ndata12,bdata50
0,1,eight,1,four,1,one,one,0.808088476750842,0.857668680088049,0.155225986288497,six,0,one,1,1,1,one,four,0.302271073151879,four,1,0,one,1,0,0.568058909707678,1,0.306459569492696,0,two,1,0,two,one,0.465688624466568,0,0.31635888080283,0.880091012131482,1,1,0.689989459580849,0.0413379113370234,three,0.799994808430044,six,0.176123263695324,0,1,1,0.846318059017106,0.629144920376201,0,1,0,0.901004342120242,0.145272533449907,0.406818843614106,six,seven,1,0.412824878772521,0.68297641966306,0.185210496986928,0,one,0,0.843240501218635,0.348783849516396,four,one,four,0,eight,1,0.950785250627316,0.696036025701131,seven,0.568615499079598,one,0,1,two,three,0.418004404612579,0.364682871298988,1,0,1,three,six,three,four,one,1,0.676502186809358,0.18387188489948,two,one,0.76422813497016,0.0701767645691558,0,0.43740882162353,0.497145071403145,0,one,three,0,0.37931141991145,0,three,0,five,1,0,1,0,0.221167212871657,0.0593450962390643,two,0.484344114732749,0.159166012295133,0.25360188147698,two,0,1,1,0,three,0,0.0764326084213752,two,four,three,0.796457089247447,four,six,0.591310770313211,0.361486643105863,three,one,0,0.6852374881899,0.0563674121493083,1,five,eight,two,0.494575036123983,0.804460429426311,0.995666943319337,1,six,0.225330389887843,seven,1,1,0,0.955726415159906,0.103091876993973,four,0.0723586553087278,three,0.533813438407439,0.333392912004719,three,0.396569626709039,0.131335298752298,seven,0.610390688772846,0.592920026199622,0,0.913621264288877,1,four,eight,five,three,1,four,0.508723855702588,0,0.07586151149125,0.830781902460412,two,0.0458070788075167,one,0.829826963631867,0.91383328142508,1,three,0.545541135645112,1,four,0.064018989712879,0.109534576072183,three,three,1,1,1,1,0,1,three,0.300106453217864,1,0.0844587215273875,0.581686261514413,0.0610078483216642,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,four,seven,0.269909188010525,0,eight,0,0.114230112969987,1,0.54768614436334,three,three,one,two,1,0,three,two,0,two,six,0,one,0.910530334513089,0,0.861905081421733,0,0,1,0,0.457111254712517,two,0.721873294942296,0,0.663410624813774,1,two,four,one,0.802168755892709,0.44247745279788,0.844336993595444,eight,seven,0.249416391187657,two,1,0.67389212182885,three,0.889513043071939,0.765731273446977,1,six,three,0.770791250957324,four,five,three,0.620510732544378,0.635955232010996,0
1,0,two,0,three,0,six,one,0.442034961241207,0.721576088482607,0.113337396506601,three,0,two,0,1,0,four,four,0.761143901986737,five,0,0,four,0,1,0.803440157925971,0,0.862063346078505,1,four,0,1,three,four,0.813204969242019,0,0.971469471865075,0.681791519330176,1,1,0.636737493791068,0.193001552484691,one,0.818996205866332,six,0.103015407181833,0,0,1,0.161138265666037,0.655497000754534,0,0,1,0.800746637390592,0.538650131158086,0.0559178101532897,six,three,0,0.935072905188284,0.599551336023308,0.0939031785383122,0,one,0,0.0762393051477037,0.485010603724642,two,two,two,0,five,1,0.857227902494704,0.5329808954447,three,0.50785742184452,two,1,0,five,two,0.239024552333509,0.424434334028678,1,1,0,five,three,two,five,one,1,0.710725428186758,0.827797698152032,seven,three,0.00965075790322789,0.577694856435056,0,0.944357529963412,0.0663554513440323,0,three,six,1,0.482508197011716,0,four,0,three,0,1,1,0,0.641608549499446,0.280722714250229,six,0.852061418004629,0.437159289484035,0.20005356592314,eight,0,1,0,0,six,1,0.802895538099381,three,eight,four,0.842987755367138,seven,two,0.189890175937522,0.492279624689137,two,two,0,0.505947872435695,0.634471710741131,1,three,five,one,0.206059291847781,0.568192209510729,0.857731296198226,0,nine,0.529947012569373,five,1,0,1,0.0612266049917944,0.0974507686592824,four,0.663443121962514,one,0.129668849286213,0.904489910136843,three,0.404335658625133,0.47810049764362,six,0.54486729336179,0.535385115345153,1,0.400319769898683,1,one,four,five,three,1,five,0.521646385664115,1,0.684360997867223,0.759284371278785,four,0.442052313923825,three,0.326755243578749,0.0912754184207767,0,four,0.166693904089643,1,three,0.631747631328396,0.133989208547556,three,one,1,0,1,0,1,0,one,0.16816216568091,1,0.287671600300112,0.789568552098289,0.419865390209586,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,two,four,0.0469789769816779,0,four,0,0.266926097022336,0,0.460687169610399,five,three,two,two,1,0,two,six,0,five,four,0,one,0.055146043694334,0,0.643448521617659,0,1,1,1,0.703578334170964,three,0.937627080404892,1,0.513205047789761,1,three,five,three,0.993124861446952,0.921347438821911,0.932661688765599,four,nine,0.611975724924198,one,1,0.8058207670031,three,0.0588713794259887,0.759860654715326,0,two,three,0.435614841815884,four,four,four,0.129841767307293,0.232503053876032,0
1,0,four,1,five,1,seven,one,0.769547603438264,0.168093176881587,0.542275520880678,six,0,four,0,0,0,three,three,0.440504499599473,seven,0,0,one,1,0,0.543919528200742,0,0.651849782037087,0,two,0,1,two,four,0.549534923808885,1,0.429868150243439,0.772171718370624,1,1,0.78129397139909,0.0721685228938275,three,0.675271766356434,five,0.718552760067814,1,1,1,0.894734984573883,0.455577490275085,0,1,1,0.671286764796396,0.0538956424372248,0.159700877213461,two,five,1,0.00660248313457612,0.424108568313183,0.945242780006318,1,two,0,0.740377108881285,0.250216815557993,three,one,five,1,eight,1,0.166225128394079,0.537744198642579,four,0.181551455079436,three,1,0,six,one,0.617461996651682,0.550921408588986,1,0,0,six,one,three,four,three,0,0.754496674383466,0.64932767874151,three,four,0.956063029302219,0.707836371668484,0,0.996797490095577,0.357547365073181,0,two,six,1,0.29658601446402,1,one,0,two,1,1,1,1,0.212059325187959,0.816101432276333,seven,0.94857593865485,0.2866650397494,0.340896358948891,two,1,0,0,1,one,1,0.224184880897939,two,nine,one,0.548173991531706,four,seven,0.574011458636377,0.0921097683732462,four,four,0,0.635176988413065,0.685682433644395,0,five,three,three,0.591623522846552,0.521139132931162,0.702920981228646,1,seven,0.76008068913973,three,0,0,1,0.371440970521354,0.538655900925976,five,0.894109946558276,nine,0.236447708222138,0.670482819084359,two,0.514146613880666,0.269600792848735,nine,0.706276208192041,0.748659298514161,1,0.168860440044814,1,four,one,four,three,0,two,0.171690126605478,0,0.654805524455308,0.878218924185787,three,0.949708499794018,two,0.307327953018857,0.55730225179217,0,six,0.182954424237574,0,one,0.281594677139834,0.279734309377577,one,three,0,1,0,0,1,1,five,0.0428936157426396,0,0.0206942786877957,0.238426421688822,0.109934157379361,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,two,two,0.158598041346719,1,five,0,0.101876372974574,1,0.161270198653528,five,two,one,seven,0,1,three,six,1,three,three,0,six,0.48748179021316,1,0.199576938023403,1,0,0,0,0.288600428336679,seven,0.682777799318982,0,0.101204511458479,1,one,eight,three,0.424998663154491,0.128149465143465,0.0058772297818549,seven,five,0.438911334347142,one,1,0.926504773133836,one,0.45874451960097,0.485482203403848,0,two,five,0.172947561341206,two,one,eight,0.522574520562744,0.226448017225573,1
1,1,six,0,two,1,four,two,0.662462945374392,0.742770179732715,0.58412622080731,one,1,two,1,0,1,three,three,0.868364515292105,seven,0,1,one,0,0,0.970855120137949,0,0.327677880324426,1,four,0,1,five,four,0.354903325294111,0,0.573977768896799,0.416829123269638,0,1,0.704587639760038,0.925550001399933,one,0.139994050031707,two,0.14513353965239,0,0,0,0.210066142304986,0.247774118136779,1,0,0,0.490410256476524,0.458927654067872,0.64741896140428,one,two,1,0.311499263282702,0.960679146639603,0.524437546846356,1,two,0,0.850551988703154,0.848620952293425,two,four,five,0,one,1,0.67063977253732,0.319580463929261,six,0.562789489218905,one,0,1,one,two,0.730410995365959,0.196655989769679,0,1,0,three,five,two,seven,one,1,0.383889000377148,0.215553622651837,five,one,0.907107684493,0.869993217748683,1,0.694926343160204,0.243169980627894,0,one,six,1,0.932565015170531,1,two,1,two,1,1,0,0,0.0243423494099265,0.773272443715987,five,0.132885472452848,0.947097667387603,0.78663241251322,one,0,0,1,0,four,0,0.382602963675323,three,six,two,0.601067454008969,three,three,0.297791410907178,0.217951733342819,two,four,0,0.692179945308041,0.654819176613182,0,five,one,two,0.509566710209554,0.906622624760106,0.277517753592924,1,four,0.0524782034186335,five,0,0,1,0.655678694885488,0.925654837595678,six,0.681906113274752,seven,0.167436255466295,0.0112019642394116,two,0.886942548377233,0.581068385087209,six,0.401670410270948,0.363444310332739,1,0.871914340250491,0,one,three,seven,two,0,three,0.356889210091648,1,0.264929275298104,0.365978780294952,five,0.660576419858797,three,0.828421398022767,0.910299237625147,1,three,0.112918191483862,0,five,0.298697374849184,0.0784301484095932,six,four,0,0,0,1,0,1,eight,0.377194504798612,1,0.0475360786723635,0.443964030437122,0.566845194654783,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,one,four,0.196194178359277,1,one,0,0.204039720336425,0,0.935538077244237,five,five,four,seven,0,0,three,seven,1,one,nine,0,five,0.602960931597524,0,0.316787843783726,0,0,1,0,0.137592844633696,one,0.877433874576493,1,0.3674307678958,1,two,nine,four,0.273902973849576,0.843715034739227,0.218857269261002,six,four,0.581601532014067,nine,1,0.572056538375925,three,0.973383106845366,0.807103363947535,0,nine,five,0.462598360011675,five,five,one,0.279890654527454,0.00658536725841607,1
1,1,one,1,three,0,one,one,0.69720941194006,0.824703747108442,0.971191222612497,one,1,four,0,0,1,four,two,0.171364550514459,three,1,0,one,0,0,0.445316916985532,1,0.997062721143472,0,four,1,1,three,three,0.395289671019202,1,0.971235988199125,0.885821035440543,0,0,0.938562009945665,0.253337700152469,one,0.276364631258745,four,0.598096358943339,1,0,1,0.0770488104585175,0.55819274750981,0,0,0,0.339621268207402,0.648841980809577,0.91495214166964,five,six,1,0.513149250531525,0.138321235179907,0.926499104047928,1,two,1,0.301958651965135,0.880944754129347,three,three,one,1,eight,0,0.996031379152056,0.85645088127002,three,0.813718819967343,two,1,1,one,one,0.189218177622602,0.514455245948887,0,0,0,seven,five,two,five,three,1,0.247734474212103,0.281769888990258,eight,two,0.0502895973776234,0.653957599385313,0,0.312577002647559,0.820372276983543,1,one,four,0,0.377966891966995,0,five,1,six,0,0,0,0,0.676509123379503,0.86716764677924,eight,0.929378829721295,0.200279273578106,0.465581895239993,four,0,0,0,1,nine,0,0.918144610414801,two,six,four,0.889100995597443,eight,seven,0.740246847080307,0.119383395821285,three,one,1,0.637776717106118,0.519258735127595,1,two,four,two,0.472820425213836,0.198332998868402,0.757654016349171,1,six,0.158951378151184,four,1,0,1,0.642403627333572,0.100363059659898,one,0.357614160466476,one,0.47697212841645,0.566558139143347,one,0.0292612262063856,0.330464199074737,two,0.12754843344365,0.50842560159097,0,0.599281662494336,1,one,nine,seven,two,1,five,0.219519572627608,1,0.511337956610168,0.141549825430853,four,0.225294841783487,three,0.141120661794543,0.612983036130371,0,four,0.484944213804899,0,one,0.458663704129376,0.263305571848317,three,four,0,1,0,0,0,0,four,0.912358156149094,1,0.765153991259323,0.369231718384909,0.890209094584526,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,three,one,0.681299076830738,0,four,0,0.993789079390157,1,0.482240456656733,three,four,three,six,0,1,one,seven,1,three,nine,0,five,0.544637864672451,1,0.224126588234173,0,1,1,0,0.914219479865011,six,0.817280146653773,1,0.102277864894177,0,one,nine,one,0.77911036179615,0.625102294221566,0.0253190952203345,five,seven,0.337277090460609,two,0,0.981259019343388,three,0.27189187251095,0.559911431741905,1,nine,three,0.653822272238741,two,five,five,0.244936268225931,0.960435306152538,1
0,1,six,0,one,1,one,one,0.606528268882445,0.423187544517806,0.112091702472884,one,1,three,0,0,1,four,one,0.321914509208675,five,0,1,one,1,1,0.711264093394234,1,0.240963463811373,1,four,0,1,four,two,0.960529659887032,0,0.387306310315902,0.604875266676873,1,0,0.538388606143682,0.470117872336437,three,0.277013572858609,two,0.710195272452472,1,0,0,0.449991108490329,0.549358555754,1,1,0,0.2887128767311,0.502498651883441,0.347057106134607,three,one,0,0.553997286431175,0.998668914152475,0.920289112629312,1,two,1,0.35428390880006,0.784121698975825,four,four,three,1,six,0,0.0427259456886731,0.513981451936243,six,0.149354344868387,one,0,0,six,two,0.415207904413336,0.265981616887076,1,1,1,four,five,two,seven,two,0,0.809257349054626,0.0554118614124184,seven,one,0.0613811393928128,0.860947241275869,1,0.482019556197578,0.598907310631554,0,three,six,0,0.335237007879015,0,four,0,one,1,0,1,1,0.442096868709452,0.621307414432217,three,0.425860717770931,0.152675140618102,0.491240959983386,two,0,1,1,1,three,1,0.918251980432462,two,four,two,0.48567906024226,six,six,0.272700389208617,0.0860985836103394,three,two,0,0.872274812261133,0.616416449634885,1,two,one,one,0.0770467172611979,0.208323440740999,0.0658154168396757,0,eight,0.816314687012168,two,1,1,0,0.351300657489507,0.410665175188114,three,0.731124412078102,seven,0.643551516098104,0.980316849017895,one,0.863699434366854,0.533180865206826,seven,0.0765978019204625,0.12598835900324,1,0.298062917215059,0,five,five,five,six,1,five,0.558613240470833,0,0.599487547139856,0.566322472084234,one,0.587177632093419,three,0.333827450753087,0.456098818769909,0,one,0.150565107960096,1,three,0.521165452467905,0.579437565472401,one,two,1,1,0,1,1,1,six,0.514084727881197,0,0.169637172387059,0.764577798618573,0.690043607083754,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,five,six,0.00320654634886675,1,nine,1,0.0752204499004919,1,0.456029587446892,three,three,five,seven,0,0,two,one,0,one,five,0,five,0.79752017193707,1,0.00250889329026716,0,0,0,0,0.197356570133353,seven,0.123335897580775,0,0.961815703968881,0,three,three,one,0.482047534506692,0.173607566277884,0.960057680863976,nine,five,0.566106097653135,two,0,0.17857926037998,one,0.396656199342369,0.518607484530249,1,one,three,0.238946235913034,three,three,two,0.720487762171513,0.682169069035113,1
1,0,seven,0,four,1,five,four,0.580997237057804,0.234186524208792,0.941088681812836,three,1,one,1,0,1,three,three,0.856196924899877,five,1,1,five,0,1,0.945811210771203,0,0.480326300776174,0,two,0,0,four,two,0.412723487164686,0,0.835762173474374,0.827959255294122,1,0,0.200565481098899,0.265336411961394,three,0.61583079380552,two,0.872444824877084,1,0,1,0.914907329862404,0.525606703818126,1,1,0,0.157279641180654,0.349070783611469,0.373599935885336,two,four,1,0.167335890434707,0.654300281834948,0.0159510477520945,0,one,0,0.123027773857245,0.777157808833043,one,four,one,0,two,1,0.372298024634787,0.922680138306886,four,0.513131510375261,two,0,0,six,two,0.21880845169935,0.719188309690455,1,1,1,two,six,one,eight,two,1,0.829439739080919,0.965267262281478,eight,two,0.776103007357034,0.569017545608058,1,0.480355978033353,0.783922125960864,1,three,nine,0,0.10290876155646,1,two,1,seven,0,0,0,0,0.168916581932585,0.0182623348686506,seven,0.363087411589956,0.784657952670504,0.739359556775557,five,1,0,1,1,five,0,0.429293427422034,three,seven,one,0.599677093717692,five,two,0.999493088396018,0.341892186447864,three,six,0,0.116143783008382,0.113573297591645,0,two,three,one,0.844940293153677,0.816050441351534,0.737309211638743,1,seven,0.654393215800565,one,0,0,1,0.464788774706516,0.516692281554442,one,0.575827619975762,six,0.528557650514402,0.42161720943821,two,0.867080488832542,0.838158357138354,nine,0.867258458356046,0.0444141149482582,1,0.151362298434243,1,six,eight,five,two,1,two,0.311616506253355,1,0.414423010205352,0.258065310744501,two,0.224524311374363,three,0.96252150110373,0.524311253674391,1,two,0.36538955517713,0,five,0.659584676606041,0.157383636197293,five,four,0,0,0,0,1,1,six,0.588125236762964,0,0.784827701391139,0.153922470746705,0.177444322257966,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,two,six,0.452564566181203,0,five,0,0.0680116580572141,0,0.349886093317765,two,three,three,one,0,1,three,two,0,six,five,0,one,0.550517771016541,1,0.70129646888762,1,0,1,0,0.702722916832338,seven,0.212140203459722,1,0.425732118955675,1,five,seven,one,0.948842350738222,0.000410824554521239,0.592158152770928,four,three,0.918818151117025,nine,1,0.976315168106565,two,0.436436362869825,0.975111197182254,0,seven,four,0.999455645892697,two,five,three,0.811042372698788,0.899598302788855,1
0,0,six,1,three,0,seven,four,0.617630125259767,0.705242162014623,0.250890350489463,five,0,one,1,1,0,one,four,0.887722002473891,six,1,0,three,0,0,0.183226405412717,0,0.684347670962577,1,one,1,1,five,two,0.463619087637852,1,0.479793185718919,0.883975097153917,1,0,0.951393854572676,0.880025506339789,three,0.875767139989135,five,0.172661906567293,0,0,1,0.210072636039864,0.980457801749536,1,1,0,0.533975868126326,0.943260753589878,0.779812416437118,three,six,0,0.24264541901923,0.166456693083324,0.215304229218264,0,one,0,0.090834826800693,0.0535108786290849,two,three,two,1,six,1,0.581976450652739,0.38641519507258,one,0.429134872704829,three,0,1,three,three,0.424405427389774,0.666764147057982,1,1,0,three,four,three,three,three,0,0.260653717594334,0.21377034314868,six,one,0.985817554804206,0.539486337988333,1,0.309120994907165,0.327400397646641,0,two,eight,1,0.94554044890519,1,four,1,five,0,0,1,0,0.0278391744925367,0.707556369427922,eight,0.430024803129962,0.824441747895539,0.392447315270412,two,1,1,1,1,four,1,0.865944424062849,three,four,one,0.809293347164669,seven,one,0.865580819523951,0.21445636335742,five,six,0,0.0414025728210748,0.801436361267483,1,four,three,one,0.596087762593594,0.802157462105429,0.466125580161869,1,five,0.300775449275094,seven,1,0,1,0.938168734991205,0.494023063217679,four,0.672640843365483,five,0.440218220773865,0.322332592671717,two,0.735797468832803,0.900013899892314,seven,0.658907722088603,0.955694227531,0,0.00965390908310571,1,two,nine,six,five,0,five,0.415108651556552,0,0.517307599278092,0.182760260191866,five,0.114522801852118,two,0.485589824521955,0.449909833537819,0,six,0.820031750173298,0,one,0.633684649316994,0.497822210820724,two,three,0,0,1,0,0,1,eight,0.275022497001412,0,0.625838563183198,0.0336185393713558,0.828084254666008,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,three,three,0.0982432234113618,0,nine,1,0.787856336876692,1,0.87969653723341,two,five,two,four,0,1,two,four,1,four,four,1,four,0.829102299386805,0,0.634889781658284,1,1,0,0,0.612690487734174,seven,0.417179782021429,0,0.567148688642909,1,one,one,one,0.207843425687276,0.986415544606456,0.188907401164379,four,four,0.567447193024115,nine,0,0.976834107245808,two,0.872729506804185,0.112135624725291,0,six,two,0.944808498584878,four,one,one,0.0824970280240133,0.965743445564777,1
0,0,five,0,two,0,two,four,0.428104295283643,0.239653480531248,0.474677927155534,six,1,three,1,0,1,three,two,0.698661307168994,three,0,0,seven,1,1,0.401212851677325,0,0.320033089879725,1,three,0,0,six,four,0.812023864811257,1,0.408753476184408,0.397342299643499,1,0,0.510790218363222,0.773980100416421,three,0.852367315688914,one,0.661180597920744,1,1,1,0.702364086432637,0.314092817308485,0,1,1,0.0359053675155271,0.325988766492519,0.172183776376434,five,seven,0,0.543861261404547,0.340005434999137,0.127836953966869,0,one,1,0.426219902686537,0.341884713398044,two,two,one,1,eight,1,0.135305778874817,0.724089774188175,five,0.614650572379274,three,1,1,two,two,0.6623008187806,0.178620743934143,1,1,1,five,five,two,seven,two,0,0.138035650894764,0.233341678554937,four,two,0.468629059266246,0.579715868406382,1,0.448768213290964,0.470049905317765,0,three,two,0,0.000205771890882667,0,four,1,three,0,0,1,1,0.00651308077738966,0.299620839896707,four,0.230801401088721,0.755830089335389,0.354716914346239,one,0,0,1,0,two,0,0.818196913611213,one,nine,two,0.0482535320589578,six,five,0.328009821081025,0.718454987022907,two,six,1,0.531562465770837,0.854611877200696,1,two,six,one,0.910323389208874,0.774338883184797,0.191768905864305,1,two,0.399073019802713,three,1,1,0,0.125103699489196,0.864985392295002,two,0.333802421409959,six,0.223599677939415,0.609475399223008,three,0.413878242527061,0.280899463264394,three,0.688196853795611,0.788271875365651,1,0.54631829223175,0,two,five,seven,six,1,three,0.655483892673457,0,0.365129277100866,0.831411734749963,five,0.868927223273716,two,0.69360459409304,0.417425205955463,0,five,0.419264155998663,0,one,0.197486854108474,0.0876351608596618,six,one,0,0,1,1,1,1,two,0.80804058575161,1,0.417830105865488,0.436935189203513,0.0968635492149277,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,four,seven,0.327498736516114,0,five,1,0.668086359977808,0,0.293585532809046,three,one,two,two,1,1,three,four,1,one,six,1,six,0.0776549461010047,1,0.573413239660872,1,0,0,0,0.821373791221785,two,0.947381330145508,0,0.785608983027046,0,four,three,five,0.816914239410223,0.404812683983636,0.811466816817762,eight,five,0.00849979996269534,eight,0,0.373267617224136,three,0.233809643974326,0.941536526355357,0,two,four,0.577869081742595,five,three,four,0.588837319096638,0.747698673346366,0
1,1,two,1,four,0,six,four,0.661700659330647,0.878468042132703,0.719478466710775,three,0,three,0,0,1,one,five,0.738317213853237,five,1,1,nine,1,1,0.346762501099453,0,0.350463174319485,1,two,0,0,five,three,0.57496407200529,0,0.669913544475335,0.802878336974118,1,0,0.330949990896893,0.798968645660685,one,0.663536667016798,one,0.739476089759885,0,0,1,0.154592028687321,0.242234810490447,0,0,1,0.320795065261529,0.186533771744895,0.262840312453686,four,three,1,0.709979430138813,0.775121902047398,0.215223532195074,1,three,0,0.538271091196344,0.802458321849474,four,four,five,0,six,0,0.154087176032274,0.550993981986135,five,0.713209375975339,three,0,1,three,three,0.519246502291965,0.469699087340199,0,0,1,five,three,three,four,two,0,0.933117912796177,0.792045402709263,one,four,0.0147466147243366,0.377043810335845,1,0.667428027508903,0.849549591512864,0,two,six,1,0.551744729336191,1,two,0,one,1,0,0,0,0.851696294820674,0.892297841920243,two,0.442824579955895,0.746495638461208,0.093582368809435,five,1,1,0,1,three,0,0.562094686415486,three,four,four,0.683826197887518,five,one,0.571279124332155,0.732523682681082,one,six,0,0.772422312008072,0.127854541354946,1,two,three,three,0.708205176455989,0.536471009431241,0.38865727549613,0,four,0.762876602940092,five,0,1,0,0.109859939944241,0.659222101084785,four,0.210340203023746,six,0.0293965230681604,0.355003354551934,three,0.954639387937479,0.217986776489304,six,0.669497107693938,0.389258729886798,1,0.301222944451418,0,three,one,seven,four,1,six,0.558214910460394,0,0.748427775022735,0.504162777298826,two,0.939386229661782,three,0.498071806199079,0.644826067041109,0,one,0.404237319181771,1,three,0.0322760973430554,0.533172821260121,two,four,1,0,1,1,0,1,four,0.705459867366666,0,0.229712705951994,0.854146499551118,0.462155033008176,1,1,three,three,1,three,1,0,1,0,0,1,three,0,1,0,1,1,1,0,1,0,three,0,three,1,three,1,0,1,two,four,0.991771766439186,1,one,0,0.022675284892811,0,0.333942694865228,four,three,three,four,1,0,one,four,0,six,seven,0,six,0.79158366975649,0,0.565796879421605,1,0,1,1,0.0980827605730459,four,0.876634320570602,1,0.0409947161768857,0,three,five,three,0.732245233300789,0.0338112405437636,0.744176427871443,nine,five,0.625364085384423,six,1,0.350797512317772,two,0.610070896702014,0.43681590543994,0,three,five,0.469623748335145,five,one,five,0.828496503728139,0.486102815016432,0
