cdata63,bdata62,ndata17,bdata61,ndata3,bdata84,bdata14,cdata88,ndata27,bdata81,ndata6,ndata13,ndata28,ndata76,ndata70,cdata89,cdata45,cdata99,ndata18,bdata72,bdata77,bdata32,cdata55,ndata44,ndata15,bdata85,bdata3,bdata86,cdata1,ndata9,ndata40,ndata90,bdata67,bdata2,ndata89,cdata71,cdata59,cdata42,bdata29,bdata71,cdata13,cdata72,cdata2,bdata90,bdata94,cdata18,ndata30,bdata68,cdata20,cdata100,bdata57,cdata54,ndata60,cdata39,ndata79,bdata47,ndata35,cdata68,ndata66,ndata100,ndata11,cdata80,cdata10,ndata16,ndata64,ndata56,cdata53,bdata49,bdata55,ndata82,ndata39,ndata25,cdata76,bdata4,cdata44,cdata62,bdata58,ndata49,cdata24,cdata97,cdata46,cdata31,bdata5,bdata75,bdata43,cdata23,cdata33,cdata81,ndata52,cdata40,bdata54,bdata93,bdata12,bdata66,bdata65,ndata4,cdata78,bdata21,bdata88,cdata15,ndata58,ndata62,ndata84,cdata57,bdata56,ndata92,cdata19,ndata43,cdata51,cdata50,cdata93,bdata44,cdata87,bdata20,bdata33,ndata80,bdata19,ndata50,ndata12,bdata91,bdata78,ndata97,ndata95,cdata37,cdata26,cdata3,bdata9,bdata17,ndata98,cdata14,cdata49,cdata16,bdata69,cdata35,ndata57,ndata7,ndata1,ndata5,cdata25,cdata4,bdata82,ndata41,bdata22,cdata29,bdata28,cdata90,bdata74,ndata96,bdata30,bdata63,ndata65,ndata78,cdata82,cdata5,cdata64,cdata36,bdata50,cdata9,ndata51,cdata56,cdata85,bdata10,ndata77,cdata22,cdata12,cdata94,cdata69,bdata87,cdata83,cdata86,ndata23,ndata29,cdata91,bdata25,cdata48,ndata69,ndata46,ndata48,cdata47,bdata92,bdata59,ndata19,bdata42,cdata73,bdata13,cdata8,cdata75,ndata87,bdata79,cdata84,bdata36,cdata65,cdata38,cdata74,ndata36,ndata37,bdata89,cdata95,ndata34,bdata39,cdata98,cdata77,bdata100,ndata61,ndata81,bdata1,ndata94,bdata98,ndata68,ndata38,bdata34,ndata10,ndata85,bdata99,bdata7,cdata43,bdata31,bdata24,cdata52,cdata28,ndata31,bdata18,ndata2,cdata92,bdata95,bdata97,ndata33,ndata75,bdata73,bdata41,ndata42,cdata11,ndata72,ndata53,bdata6,ndata24,ndata74,ndata54,bdata37,bdata26,ndata55,ndata8,cdata7,cdata96,bdata48,cdata17,cdata21,cdata61,ndata14,bdata27,ndata86,bdata16,bdata8,ndata20,cdata41,ndata26,cdata70,cdata6,cdata30,bdata70,bdata76,ndata71,bdata15,bdata53,bdata60,ndata99,ndata45,ndata32,ndata88,ndata93,bdata40,bdata46,bdata83,cdata67,bdata11,ndata22,ndata73,bdata35,bdata80,ndata83,ndata47,cdata79,bdata52,cdata34,cdata32,cdata58,ndata21,bdata38,cdata66,bdata23,cdata60,ndata63,bdata96,ndata59,bdata45,ndata67,cdata27,bdata51,ndata91,bdata64
two,1,0.512940226279214,0,0.626543255044764,1,1,five,0.446420172354813,1,0.10192946475665,0.184508180173857,0.943077904044016,0.576011318434821,0.775539268048558,three,three,two,0.843598321308791,0,1,1,three,0.695671173189155,0.745072372503244,0,1,0,two,0.168478222949148,0.883629952978027,0.248673593417605,0,1,0.693951195564394,three,five,eight,1,1,four,two,two,1,1,three,0.325559308604304,1,one,six,0,one,0.19382517710696,three,0.853090019078315,0,0.506496423582483,three,0.574046437812539,0.255065612813509,0.323708396255753,one,one,0.460031618371908,0.887147266743194,0.448362894161185,two,1,1,0.366501322166899,0.814785074165711,0.614293801011024,three,0,four,two,0,0.267192831807742,three,three,one,five,1,0,1,six,seven,three,0.613282714765271,one,1,0,1,1,1,0.41175461623134,three,1,0,seven,0.0626800464503849,0.872654184313971,0.637629597015552,four,1,0.6905300449931,one,0.904058360607473,five,four,six,1,three,1,1,0.170178600876066,1,0.574801855191451,0.114939136273939,1,0,0.693178977715681,0.352094313732945,one,one,five,1,1,0.544406681358932,three,four,one,1,three,0.252128111890624,0.654211536925408,0.0864188886950553,0.200374038452462,two,seven,1,0.471934254937539,0,two,0,five,1,0.770500177272146,0,0,0.0647241479386375,0.805481632257483,four,two,five,two,0,two,0.340867560566459,one,five,1,0.837567745710502,four,two,three,five,1,two,seven,0.890155331566256,0.988719521961201,three,1,five,0.647059763555929,0.83321426844762,0.951148004664133,four,0,1,0.518806644051459,0,two,1,one,five,0.187898481368142,1,five,0,one,four,four,0.24895071265176,0.344067121903172,1,three,0.633085049748682,1,three,three,1,0.424947868225645,0.910160989092045,1,0.619785905472035,1,0.447313049292185,0.633868443893029,0,0.672725211119481,0.958479811654512,1,1,five,1,0,two,three,0.769395860212843,1,0.177165041860737,four,0,1,0.134763747235967,0.0115901371914732,0,0,0.0668787891867082,two,0.101233306367913,0.576457973879227,0,0.277129209219665,0.258136350780723,0.795355437607168,1,0,0.706721109381263,0.427835330876695,eight,three,1,three,five,one,0.403911879360126,1,0.00820466665420794,1,1,0.690652081282659,five,0.0498518850516764,one,six,seven,0,0,0.123057055247782,1,1,0,0.607267178867086,0.742310228446466,0.346781466149027,0.391559216336541,0.53133862879332,0,1,0,one,0,0.369356380601723,0.366816241069019,1,1,0.498198492253271,0.608607410351678,three,0,three,one,five,0.888551063798328,1,one,0,four,0.358409091142783,1,0.933965619430977,1,0.138919109780782,one,0,0.929913263136383,1
six,1,0.327630300847037,1,0.115140997165973,0,1,five,0.16379367656611,1,0.982073866328204,0.330667013328727,0.386268248960377,0.0469464018262356,0.0502149083016673,one,three,two,0.74945957876923,0,0,0,three,0.99308501380679,0.104204211063501,0,1,1,five,0.0696782769739027,0.860191944950864,0.111029599868096,0,0,0.946000044234765,four,six,nine,0,1,five,one,one,1,1,two,0.4783262486391,0,four,eight,0,two,0.912560773243569,two,0.789717095645149,1,0.806287847427722,three,0.648272247986834,0.18463303333445,0.349652453838675,two,three,0.824961173171993,0.946383171007869,0.699046451924852,two,1,1,0.0163979888298661,0.804048910438253,0.11242996226602,five,0,five,three,1,0.973726973290236,two,four,two,one,0,1,1,two,six,three,0.0184530144387246,three,1,0,1,0,0,0.976793706385685,one,1,0,two,0.363524018301565,0.438374203672226,0.223211837375024,one,0,0.904630559751798,two,0.0958278651328903,six,two,six,1,three,0,1,0.45128987011637,1,0.265120755542326,0.71550623681199,0,1,0.729331432438291,0.0927456078938398,two,two,three,1,0,0.946150516881413,three,one,two,1,two,0.469088311133688,0.518391275634655,0.0144102080672305,0.597787322284185,three,two,1,0.651026063371512,1,one,0,one,1,0.849235666701342,0,1,0.431571901589034,0.369001469046174,two,two,three,one,0,one,0.29991921363188,four,seven,1,0.762063715501659,nine,one,six,two,1,four,five,0.389626641359198,0.679069548331805,two,1,five,0.270150200948432,0.972143096341959,0.77791779205018,one,0,1,0.30533530455001,1,three,0,four,three,0.978727291733588,1,two,0,three,one,five,0.428089594548136,0.213865614686323,0,two,0.613503339840553,1,three,four,1,0.318803606664265,0.857535618449716,1,0.764781795132878,1,0.372863428855226,0.725003288304375,0,0.425543994693678,0.435169149317557,1,0,six,1,1,four,two,0.383610357397209,0,0.611953497662226,five,1,1,0.767886416755018,0.490179347373812,1,0,0.0416487621863678,two,0.285164525488173,0.545165297079857,1,0.955951298850824,0.969717936902278,0.697694199049486,0,0,0.106572455122521,0.519860554724411,three,three,1,three,one,six,0.693077156973849,0,0.500420275263937,0,0,0.445890803109917,one,0.0218847611137387,two,three,two,0,1,0.696039877877082,1,0,1,0.115707356645614,0.19185316437098,0.9489916371854,0.776201931703538,0.672512069872578,1,0,1,one,0,0.41302888920738,0.0368241248116874,0,1,0.672108946269818,0.235888982387906,one,0,three,one,two,0.346140104417171,1,one,1,five,0.339997036159335,1,0.747966986335423,1,0.532886256178359,seven,1,0.939242576807476,1
three,0,0.221741423570169,0,0.6310519555934,0,0,six,0.0125822124107176,0,0.405290529078394,0.404485663537096,0.390173064089395,0.894691386111261,0.653550340067679,three,one,four,0.289825784302118,1,0,1,one,0.55449068652355,0.361291904156652,1,1,0,seven,0.0312508262139276,0.334334412434149,0.532705506615623,0,0,0.685866206195835,one,eight,seven,0,1,one,four,six,0,1,two,0.44617116733494,1,seven,seven,0,three,0.942230638329698,one,0.162739368118494,1,0.957452707886162,one,0.781576462560787,0.0401178364417063,0.029133462997315,three,three,0.00707161955439695,0.664741685426911,0.480335959704751,eight,0,1,0.591485580593137,0.333826725914526,0.289417095534336,three,1,one,two,0,0.499845169708349,six,one,one,two,1,0,1,seven,eight,two,0.789639946425579,one,1,0,0,0,0,0.833558465767635,five,0,1,two,0.658195042367538,0.698844505190106,0.326995578950993,four,0,0.89538376605465,one,0.712542171174476,two,eight,three,1,two,0,1,0.483623882995544,0,0.676310621977167,0.539058873207568,1,0,0.950691024561904,0.14407285860537,two,one,five,0,0,0.830627470533331,four,three,three,0,three,0.347561237429644,0.261699465092962,0.0729791838359279,0.281928624745511,one,seven,1,0.191173129942686,0,four,0,five,0,0.0537472624605928,1,1,0.313990089373663,0.896962624858705,one,three,four,six,1,four,0.481563582470869,five,five,1,0.215489489872316,six,three,four,three,0,five,five,0.347858423300344,0.957383223123259,two,0,four,0.369474641551205,0.911595988850054,0.495874860358447,one,1,0,0.879679016190205,0,seven,0,two,one,0.675011198215847,1,three,0,three,two,one,0.21916781190814,0.305524176886184,0,two,0.838602517126231,1,three,three,1,0.817621054975453,0.00542856839834294,1,0.713364884398958,0,0.674038420187077,0.0195942042897056,1,0.631006835782532,0.861429345713834,1,1,three,1,1,one,four,0.691687302667467,0,0.825404887207493,two,1,1,0.555160188055903,0.314843293218601,1,1,0.922583879165965,two,0.047825335644744,0.952488852681921,0,0.722888812355759,0.997412335777973,0.429335082321386,1,1,0.203901589160826,0.150468599139185,five,one,0,two,three,six,0.256181573909938,1,0.279091276794473,1,0,0.201417721676232,six,0.892368382627425,three,seven,one,1,0,0.410419946721546,1,0,1,0.506180114707491,0.420979232680245,0.537330639079313,0.881353601249514,0.358490274183474,1,0,0,one,1,0.187946895584198,0.517691460955953,0,1,0.849881512511486,0.782692822929002,six,0,three,three,five,0.845900730293215,1,one,1,four,0.0903910679376403,0,0.150191017858772,0,0.816772890679422,six,1,0.0280266624942891,0
four,1,0.70727600428232,1,0.629248883526319,1,0,four,0.934454262590607,1,0.125892586064061,0.305426020211962,0.955178413751758,0.897282784029468,0.395148498308049,one,two,four,0.225297116348583,0,1,0,two,0.672563156559622,0.725313976005379,1,1,1,seven,0.917209768335113,0.524072015399156,0.0839171124829862,1,1,0.714196820914525,one,four,two,0,1,four,one,three,0,1,two,0.371956710977305,0,seven,six,0,one,0.96007013525463,two,0.809576788761839,0,0.989658834566397,three,0.726294982164995,0.76426893936089,0.405542256365898,one,three,0.633561878068439,0.690901969165633,0.643466839871517,six,0,0,0.114917486101295,0.901694576306514,0.54013191049318,eight,1,five,three,0,0.291337457236238,four,five,four,two,0,1,0,one,two,one,0.129476339578538,one,0,1,1,0,0,0.917179017110722,five,1,1,one,0.544246355048696,0.0590213770506187,0.838539955714369,four,0,0.61868440766828,two,0.565524567080444,one,two,nine,0,six,0,1,0.867973409804938,1,0.405742193287196,0.286589862492176,0,1,0.378386602622725,0.923655766827475,four,three,four,0,1,0.74949169082279,four,one,five,1,two,0.615237034678102,0.0725791501699165,0.128916366821749,0.275864619929717,three,eight,1,0.328845082311763,0,one,1,five,0,0.803933333100619,0,1,0.0878685192374189,0.686262937532319,three,three,one,two,1,one,0.643307281268345,one,five,1,0.392202403809026,three,two,three,two,0,five,one,0.820764249586644,0.019137923600778,three,0,five,0.924898444994493,0.881749564428656,0.40462389879062,three,1,0,0.388160039640659,1,four,1,five,four,0.44599421717333,0,one,1,one,four,four,0.014147257388763,0.869151347474227,0,two,0.396099834845823,1,three,one,1,0.613226265219532,0.161142146467097,0,0.768207195312371,1,0.861089532081975,0.356958332953543,1,0.857063496028542,0.00913315852566488,0,0,four,1,1,two,one,0.767536235094235,1,0.746807685403041,four,1,0,0.953102379743821,0.588259999706974,0,1,0.300767907935856,one,0.206543770620095,0.979288253005287,0,0.387936706256235,0.368850196673059,0.289730992417104,1,0,0.0111653578139772,0.8534012719971,five,two,0,one,four,one,0.438333207975166,0,0.538751296533372,0,1,0.624547952743917,six,0.369768051481154,three,one,seven,0,1,0.395900228543068,0,0,0,0.917222357707866,0.349213150266567,0.538714049202766,0.928971557029813,0.934360676865924,1,0,1,three,1,0.936146217165182,0.119880058957064,0,1,0.941823748471706,0.0609514353030658,two,1,three,two,three,0.815129049169409,1,four,0,one,0.401069602461272,0,0.358753827082989,1,0.841269477246276,one,0,0.461797405433368,0
three,1,0.048783329373422,0,0.962315844931366,0,0,seven,0.664223329496307,0,0.742254665451513,0.944649602842289,0.982145089008641,0.943269019291431,0.330313611880351,one,two,two,0.617730289147347,0,1,0,two,0.148727697578332,0.0926689371753857,1,1,0,five,0.786007622415969,0.378833932598374,0.571918271889104,0,1,0.100689014534857,one,four,seven,1,1,eight,four,four,1,1,three,0.92892512504521,1,eight,three,1,one,0.508002819280942,two,0.141980897005757,1,0.828321594498191,two,0.825887463544344,0.416637028898094,0.750572080422762,two,two,0.0339234910817088,0.802247967085733,0.960540944957744,five,0,1,0.992688275386289,0.198230763828465,0.499448176266762,one,1,five,four,0,0.976980184402786,six,four,four,four,0,0,0,three,nine,two,0.341322044042572,two,0,0,1,0,0,0.148855516571744,three,1,1,four,0.27488246560921,0.935757749202131,0.496403383263181,one,0,0.720492188761688,one,0.183239551783196,five,three,six,0,eight,1,1,0.769360551854028,1,0.0843053666522899,0.639577904061466,0,1,0.986042945550882,0.633944497597326,four,one,two,0,0,0.696105283245181,two,four,five,0,two,0.909042498451113,0.156496036331847,0.716725676897589,0.411258384258735,three,two,0,0.291524253897536,1,three,0,two,1,0.667121524114952,1,1,0.052093000972617,0.844204122909049,four,three,three,five,1,three,0.497422297108249,two,six,1,0.244880142855116,six,three,five,one,0,five,one,0.719423627083106,0.455631433924173,one,1,one,0.123846353681556,0.20546588105596,0.0106723278471145,two,0,1,0.340859562223929,0,one,1,five,one,0.97698445695385,1,two,0,three,three,five,0.718775196974332,0.818254282730005,0,one,0.88119882822428,0,three,three,0,0.171127725058754,0.759245537291316,1,0.528264354193548,1,0.219763889549696,0.265040036537763,1,0.265614203316552,0.166418589294314,1,0,five,1,0,one,three,0.343279634161343,0,0.447406220308824,three,0,1,0.633540164450048,0.862119518767645,1,1,0.51499991801173,two,0.811627519951363,0.441645789364206,0,0.0413710189758668,0.501733933721083,0.522027338221545,1,1,0.488099228571423,0.385629491575193,six,one,1,two,two,five,0.662195483675534,0,0.77183357959303,1,0,0.707804837694652,five,0.873530255731692,two,six,four,0,0,0.270161075149678,0,0,1,0.140748624588019,0.771868927959451,0.89053952335649,0.784114666045337,0.169336340991816,0,1,1,two,1,0.56239514676785,0.160874684737153,0,0,0.549336126949517,0.665890975109004,two,1,four,one,five,0.371642208131668,1,six,1,one,0.895461355648463,0,0.472046405012961,1,0.81129982408387,two,0,0.261991324730988,0
two,1,0.752566965457936,0,0.242925651993005,0,1,one,0.97226041910739,1,0.286734400850583,0.158899583155038,0.335101482534125,0.95121309291039,0.331945025382885,two,two,four,0.287070223594655,0,0,0,two,0.0892455639073071,0.760204016317399,1,1,1,six,0.314595311039813,0.966940229262158,0.887852381906977,0,0,0.154539050547248,two,eight,two,0,0,one,three,nine,1,1,two,0.577521799830042,1,two,six,0,two,0.142159847843224,two,0.323023069975005,1,0.661514059638485,six,0.0533545775168393,0.0226203676459524,0.164461120012119,three,three,0.599910105924704,0.60255009880681,0.422259081219131,four,1,0,0.550250958897041,0.323936809763341,0.792340277576167,six,0,six,four,1,0.0610913210212268,two,four,two,four,0,1,0,eight,nine,one,0.198012798051835,one,1,1,1,1,0,0.726004518147485,one,1,0,one,0.940817027190284,0.706648562755489,0.933613044508006,two,1,0.34347405013853,three,0.240644135846673,six,six,three,0,one,0,0,0.851951770079859,1,0.95251313290155,0.645145610152759,0,0,0.0815513714070992,0.801956745983768,four,one,one,0,0,0.148357334876035,three,four,six,0,one,0.951085251920515,0.9545195720428,0.666160192991216,0.374413241288826,one,two,1,0.7389458756083,0,four,0,four,1,0.452572559987228,1,1,0.774368743594526,0.332593209687033,one,one,six,two,1,one,0.127789688050429,five,two,0,0.840199482626384,nine,two,four,four,0,two,one,0.482496225006054,0.831342859334762,four,0,one,0.114936064738617,0.553368709570296,0.466437077505534,two,0,1,0.755890227957401,0,four,0,five,five,0.143198061500973,1,one,0,two,one,five,0.152661476259863,0.366664841383375,1,one,0.767979356343003,1,three,one,0,0.401990710723751,0.84900340236714,0,0.843367008081847,0,0.718882042202966,0.494720872808095,1,0.277475119036362,0.262937625399542,1,1,one,0,1,three,four,0.854932091042881,1,0.153559030753373,two,1,1,0.160472889348297,0.742276503926024,1,1,0.570583545201513,two,0.596867146641049,0.840454679557035,0,0.000578633564921049,0.731440535371106,0.827204494960499,1,0,0.202876705983549,0.153708931986571,eight,three,0,four,one,four,0.404337047461904,0,0.891220211496944,1,1,0.485375789023757,two,0.49370095145328,three,five,four,1,0,0.972501490107167,1,1,1,0.133379063414704,0.313092586613828,0.144926897387704,0.726021066330941,0.27210006479254,0,1,1,three,0,0.303244719118007,0.472635749064322,1,1,0.100858967968865,0.728120611053107,five,1,three,one,six,0.495918540025194,1,five,1,five,0.308194881888501,0,0.377764895557271,0,0.58354229408262,one,0,0.585001919947147,0
four,1,0.838238896300308,1,0.610724318903358,0,1,two,0.523350353929076,1,0.265247440007499,0.0211899275527666,0.262052891773484,0.576847651265683,0.127925983743981,one,two,two,0.864692187839545,0,0,1,two,0.27016181303353,0.394264698595593,1,1,1,one,0.332175676251429,0.151484967576055,0.739576775643599,1,0,0.786450499086625,four,eight,one,1,1,one,three,four,0,1,two,0.0897303335767163,0,seven,five,1,three,0.261004417868402,one,0.680695450553385,0,0.870645242011717,six,0.341657671824801,0.97739985629243,0.92573866964031,two,two,0.0815290048585277,0.885984935019723,0.161580672557797,seven,0,0,0.744971808237143,0.566709643172244,0.696629454120054,four,0,four,five,1,0.452294705783344,one,six,three,five,0,0,0,three,eight,three,0.506237255399497,three,0,0,0,1,0,0.0694678196320332,three,0,0,four,0.992266670752347,0.405428847913493,0.943076046223056,two,0,0.40694280969417,three,0.0121861223685457,one,nine,nine,1,one,0,0,0.587925619860986,0,0.920101064629396,0.549919073346678,0,1,0.236024219507375,0.730302604138896,two,two,three,1,1,0.906430984433329,five,five,six,0,one,0.464817871765201,0.0670846922817097,0.0985641525248655,0.0931898406420574,two,three,0,0.537594220535063,1,three,1,three,1,0.0045614536017663,0,0,0.521052467567608,0.233494516307447,five,two,one,two,0,one,0.746477365303655,five,two,1,0.821426415782206,one,three,six,four,0,two,two,0.187532262300789,0.670185424857704,three,1,five,0.832155050590478,0.266027979312756,0.463164601185396,four,1,1,0.0043711519644275,0,five,1,five,one,0.439558606657865,0,one,0,two,three,five,0.0331341477407502,0.401101742911811,1,one,0.037943396627531,0,three,four,0,0.43159955185434,0.323198451111023,0,0.940191649265764,0,0.53152542616002,0.925782669417133,1,0.0960785083193516,0.433295078304992,0,1,six,0,1,one,one,0.837020385655817,1,0.622383734568467,two,1,0,0.551837969031683,0.903557096380563,1,0,0.583345968807335,two,0.990020013921936,0.655924270905351,0,0.929212656091221,0.198365530153268,0.807466541261273,0,1,0.451401704791617,0.472528122488671,two,one,0,four,three,three,0.170327320094597,0,0.289299112845955,0,0,0.861938185602652,three,0.371448509911497,one,five,five,0,0,0.378956799135585,1,1,1,0.641170409458094,0.580809054791348,0.520652070243593,0.632361654869243,0.949326469713074,0,1,1,one,0,0.758313131516482,0.869723195049955,0,0,0.403902568418225,0.358149394057904,three,1,two,one,one,0.483719270463875,0,seven,1,five,0.0811278064779878,1,0.20962403828452,0,0.0859792644990491,one,0,0.0198884060421434,0
seven,1,0.576160100392764,0,0.585620810760263,0,1,one,0.603071099680898,0,0.328669632578174,0.388059820383563,0.704791124671573,0.309876747731038,0.943523701005018,one,three,two,0.500752939526357,0,1,0,two,0.030632789334203,0.838424099619495,0,0,0,one,0.0166298879617932,0.676347130554427,0.23643072812365,0,0,0.570599149608823,four,six,nine,1,0,eight,two,four,1,1,three,0.179322797561025,0,five,seven,1,three,0.231644286372968,three,0.699103836738959,0,0.399587102634776,three,0.110180066542657,0.881175807843072,0.169277013468152,three,three,0.0431390659143158,0.489374677579825,0.281420994073733,eight,1,1,0.888510574537594,0.896349572438271,0.476892694845631,five,1,four,two,1,0.941049800984927,five,six,four,six,1,0,0,four,five,three,0.626757878332861,one,0,1,1,1,1,0.797605752309549,one,1,0,three,0.384623931115284,0.217055186888388,0.816868125225896,three,0,0.201005201938269,two,0.177933466229812,three,eight,one,0,eight,0,1,0.327404149929685,1,0.308793935978307,0.0946917069768973,0,0,0.507837419823958,0.344034116576958,four,three,five,0,0,0.042175628456129,four,three,one,1,three,0.53863479795826,0.873158907580362,0.868132507968654,0.252720238772831,three,two,1,0.859561131195843,0,four,1,two,0,0.832771307593625,1,1,0.542400883859038,0.518617645851707,two,one,six,four,1,one,0.56548887474765,one,five,1,0.804562122562273,nine,two,six,seven,1,three,three,0.660585013963996,0.0981748821467935,one,0,six,0.433039489803759,0.153356232221033,0.723205020077292,two,1,1,0.922299911755507,1,four,0,four,five,0.427867999966198,0,two,0,four,two,one,0.363762303310121,0.339050736619046,1,three,0.293525754083581,1,two,four,1,0.129977719497211,0.219754477460123,0,0.163135471859848,0,0.823910383104282,0.500123301442713,1,0.943539518172602,0.00701542364854946,1,1,three,1,1,two,five,0.494423642675309,1,0.0232701638121027,five,0,0,0.23834945606665,0.355877902616268,1,1,0.111884080143563,one,0.876875130228847,0.0981386473375409,1,0.98391338273285,0.924200111932787,0.0424632602898503,0,0,0.336901511919873,0.00200670860496588,one,three,1,four,two,two,0.742979945384083,0,0.783629690361686,1,0,0.972029134123828,three,0.255505804093031,three,four,four,1,0,0.800803666832,0,1,1,0.432005908882599,0.771686667384803,0.918600294962873,0.853089886667254,0.477752437084439,1,1,0,two,0,0.914750054886789,0.851013827771409,1,0,0.603330700590101,0.569269615195321,three,0,three,two,eight,0.710913854094207,1,seven,0,two,0.507587908699864,0,0.520601914983406,1,0.637961099130285,three,1,0.674895924976624,1
six,1,0.0962415866758929,0,0.288868751919115,1,0,seven,0.0176004950364164,0,0.861525031065475,0.24651131633267,0.303427337784877,0.334588729045391,0.834912821673301,one,two,two,0.683190096264148,0,0,0,two,0.201203700105023,0.934308583588418,0,1,1,three,0.519175537978241,0.775374028524855,0.452256740240885,1,0,0.450042434949978,two,three,seven,1,1,three,two,seven,1,1,one,0.122864431504227,0,three,three,0,four,0.862394976273219,one,0.0981218121306985,1,0.0251619798550661,three,0.26916211243193,0.932672860359803,0.656433113980005,three,two,0.835230557224321,0.763147208812441,0.142887023563231,five,0,1,0.82431238832432,0.726466409913042,0.899620256812118,four,1,three,three,0,0.243657468956107,four,two,three,one,1,0,1,eight,seven,two,0.777030973936414,two,0,0,1,1,0,0.527074549448282,two,0,1,seven,0.78321550213475,0.742471999949215,0.628705400949982,one,1,0.166141467971317,two,0.0461774891118701,two,six,two,1,two,1,1,0.659623411769468,0,0.812424040870782,0.3022041176625,1,1,0.540415418195765,0.158995022876866,four,two,four,1,0,0.321331135418439,five,five,one,0,two,0.162046654882784,0.451750614777026,0.167544959227474,0.730615254269953,three,six,1,0.233471900054653,0,two,0,two,1,0.886888083037107,1,1,0.877198791785317,0.26757612490836,four,one,one,four,0,four,0.308139088998307,five,four,1,0.889631031906652,nine,two,six,five,0,two,four,0.8451350529789,0.240602687333383,four,1,three,0.573973354909408,0.252225306784012,0.615407467278723,two,0,0,0.521529177704277,0,one,1,one,two,0.0708794187376782,1,four,0,four,two,five,0.178032136759222,0.777134119741462,0,three,0.647086765868203,1,two,two,1,0.697175115610451,0.551018937040351,1,0.265042074179416,0,0.324124041765505,0.511039110556815,0,0.987552073242488,0.261834054244579,1,0,four,0,1,three,five,0.72453587591773,1,0.512508249679142,three,0,1,0.555690447466753,0.115665685451314,0,0,0.405154484882298,three,0.843492333175369,0.227497366864439,0,0.128787480095744,0.0445413514600825,0.309871827235526,0,1,0.110887417196147,0.494358376041395,two,four,0,three,two,three,0.458108455372275,1,0.123058570246201,0,1,0.79781731849223,five,0.142978314939411,two,two,five,0,1,0.0248331125850657,0,0,1,0.161004050393004,0.35272381520159,0.496642572063585,0.843390798663725,0.778420841988954,1,1,1,one,0,0.577113816003497,0.000309176535500444,1,1,0.150061069226334,0.0180035869474916,two,0,two,three,seven,0.0261651575697152,1,one,1,five,0.228413525702325,0,0.486181152342776,1,0.478995065896234,seven,0,0.730304319610057,1
one,0,0.125376201112619,0,0.182088321525512,1,1,one,0.660523658339336,0,0.785983614397158,0.489149966870305,0.0219180138201953,0.323531312361832,0.465237018292815,one,three,one,0.184703475988728,1,0,1,three,0.646455797508146,0.27465582746548,0,0,0,three,0.550288918032467,0.228247554500858,0.323710551711212,1,0,0.0134126661771664,one,two,six,0,1,five,three,five,0,1,three,0.24766857234678,1,one,six,1,two,0.898643900701029,one,0.956133766037547,1,0.355457128905542,five,0.892196912633655,0.772158285664835,0.110977088374841,one,one,0.228613000226159,0.977190641801208,0.0604438961986425,two,1,1,0.0422414354884737,0.954969140258746,0.779586205342273,five,0,six,one,1,0.0454725506943692,four,four,three,one,1,1,0,one,one,two,0.628465190905082,one,1,1,0,0,0,0.519987012608035,one,0,0,two,0.526079039142774,0.688158533630937,0.15694969030728,one,0,0.838397097456503,two,0.610946644727659,five,eight,four,0,four,0,1,0.911856128909453,0,0.84743393097921,0.410407271127587,0,0,0.00837101442239374,0.720144408983115,three,three,three,0,1,0.147229845906888,two,three,four,1,three,0.37813598241524,0.00735213384255773,0.0555913902854542,0.187242569135369,two,five,0,0.721070246420708,1,one,0,five,0,0.627679940592624,0,1,0.998291885928567,0.541795614449471,three,two,four,two,1,four,0.185347559997748,five,seven,1,0.679972727732074,nine,three,two,six,0,one,five,0.899148014202316,0.815381271396554,two,1,three,0.846753078111223,0.525866585023913,0.909047217057926,three,0,0,0.996489592940227,0,one,1,four,three,0.335987975019005,0,three,0,one,one,four,0.60686306549199,0.364548175893105,0,three,0.353241175948902,1,three,four,0,0.498857919203619,0.517209129992057,1,0.628574467145999,1,0.749984737709358,0.0231311759833372,1,0.924750505051766,0.207352027773325,0,1,four,1,0,four,four,0.0654661531925493,1,0.810766938643959,three,0,1,0.82026252666003,0.573328949560016,0,0,0.402238251664847,two,0.261882084918168,0.966723267717103,0,0.0796376291554288,0.950473826395245,0.95749256060536,1,1,0.0634450469491957,0.951725472684203,one,three,0,four,five,five,0.722857602729962,0,0.403875217860978,0,0,0.0722717716389522,four,0.819717291807328,three,four,seven,1,1,0.243506964290879,1,0,0,0.22866220228483,0.320827422906444,0.624146219929759,0.975943145500111,0.16338942564457,1,0,1,two,0,0.591668316756394,0.544864343324116,0,0,0.399614724803159,0.155287943082279,seven,0,one,two,three,0.635059228477264,0,seven,0,one,0.953810720573728,0,0.715511107509019,0,0.754796042102898,one,1,0.472930269108273,1
